Id2,Id,Estimate; Total:,"Estimate; Car, truck, or van:","Estimate; Car, truck, or van: - Drove alone","Estimate; Car, truck, or van: - Carpooled:",Estimate; Public transportation (excluding taxicab):,Estimate; Taxicab,Estimate; Motorcycle,Estimate; Bicycle,Estimate; Walked,Estimate; Other means,Estimate; Worked at home
12001002217,1400000US12001002217,848,813,592,221,35,0,0,0,0,0,0
12001002218,1400000US12001002218,1350,1274,1071,203,76,0,0,0,0,0,0
12001002218,1400000US12001002218,829,818,754,64,11,0,0,0,0,0,0
12001002218,1400000US12001002218,846,835,771,64,11,0,0,0,0,0,0
12001002218,1400000US12001002218,445,380,271,109,65,0,0,0,0,0,0
12001002218,1400000US12001002218,692,681,617,64,11,0,0,0,0,0,0
12001002219,1400000US12001002219,2873,2713,2443,270,58,0,29,13,32,0,28
12001002219,1400000US12001002219,2120,2057,1827,230,21,0,29,13,0,0,0
12001002219,1400000US12001002219,2145,2082,1852,230,21,0,29,13,0,0,0
12001002219,1400000US12001002219,662,565,536,29,37,0,0,0,32,0,28
12001002219,1400000US12001002219,677,580,551,29,37,0,0,0,32,0,28
12001002219,1400000US12001002219,2065,2002,1785,217,21,0,29,13,0,0,0
12001002219,1400000US12001002219,2085,2022,1805,217,21,0,29,13,0,0,0
12001002219,1400000US12001002219,662,565,536,29,37,0,0,0,32,0,28
12001002219,1400000US12001002219,672,575,546,29,37,0,0,0,32,0,28
12001002220,1400000US12001002220,711,647,535,112,11,0,0,0,18,0,35
12001002220,1400000US12001002220,520,478,366,112,11,0,0,0,18,0,13
12001002220,1400000US12001002220,531,489,377,112,11,0,0,0,18,0,13
12001002220,1400000US12001002220,503,461,349,112,11,0,0,0,18,0,13
12001002220,1400000US12001002220,514,472,360,112,11,0,0,0,18,0,13
12001110800,1400000US12001110800,636,495,472,23,59,0,0,31,0,0,51
12001110800,1400000US12001110800,573,453,442,11,38,0,0,31,0,0,51
12001110800,1400000US12001110800,585,465,442,23,38,0,0,31,0,0,51
12001110800,1400000US12001110800,474,375,364,11,38,0,0,10,0,0,51
12001110800,1400000US12001110800,474,375,364,11,38,0,0,10,0,0,51
12003040101,1400000US12003040101,2783,2600,2327,273,66,0,13,0,50,0,54
12003040101,1400000US12003040101,2442,2259,2059,200,66,0,13,0,50,0,54
12003040101,1400000US12003040101,2497,2314,2102,212,66,0,13,0,50,0,54
12003040101,1400000US12003040101,2396,2213,2013,200,66,0,13,0,50,0,54
12003040101,1400000US12003040101,2451,2268,2056,212,66,0,13,0,50,0,54
12003040101,1400000US12003040101,467,467,467,0,0,0,0,0,0,0,0
12003040101,1400000US12003040101,356,333,308,25,0,0,0,0,0,0,23
12003040102,1400000US12003040102,2878,2651,2372,279,0,0,0,0,103,55,69
12003040102,1400000US12003040102,2262,2126,1894,232,0,0,0,0,51,16,69
12003040102,1400000US12003040102,2300,2164,1932,232,0,0,0,0,51,16,69
12003040102,1400000US12003040102,578,487,440,47,0,0,0,0,52,39,0
12003040102,1400000US12003040102,578,487,440,47,0,0,0,0,52,39,0
12003040102,1400000US12003040102,2211,2075,1868,207,0,0,0,0,51,16,69
12003040102,1400000US12003040102,2249,2113,1906,207,0,0,0,0,51,16,69
12003040102,1400000US12003040102,578,487,440,47,0,0,0,0,52,39,0
12003040102,1400000US12003040102,578,487,440,47,0,0,0,0,52,39,0
12003040102,1400000US12003040102,516,489,395,94,0,0,0,0,0,0,27
12003040102,1400000US12003040102,514,463,404,59,0,0,0,0,9,0,42
12003040201,1400000US12003040201,2249,2231,1936,295,0,0,0,0,0,0,18
12003040201,1400000US12003040201,1993,1975,1680,295,0,0,0,0,0,0,18
12003040201,1400000US12003040201,1993,1975,1680,295,0,0,0,0,0,0,18
12003040201,1400000US12003040201,226,226,226,0,0,0,0,0,0,0,0
12003040201,1400000US12003040201,226,226,226,0,0,0,0,0,0,0,0
12003040201,1400000US12003040201,1993,1975,1680,295,0,0,0,0,0,0,18
12003040201,1400000US12003040201,1993,1975,1680,295,0,0,0,0,0,0,18
12003040201,1400000US12003040201,226,226,226,0,0,0,0,0,0,0,0
12003040201,1400000US12003040201,226,226,226,0,0,0,0,0,0,0,0
12003040201,1400000US12003040201,339,339,233,106,0,0,0,0,0,0,0
12003040201,1400000US12003040201,309,309,284,25,0,0,0,0,0,0,0
12003040202,1400000US12003040202,2439,2414,2085,329,0,0,0,0,5,0,20
12003040202,1400000US12003040202,2408,2383,2054,329,0,0,0,0,5,0,20
12003040202,1400000US12003040202,2408,2383,2054,329,0,0,0,0,5,0,20
12003040202,1400000US12003040202,2397,2372,2043,329,0,0,0,0,5,0,20
12003040202,1400000US12003040202,2397,2372,2043,329,0,0,0,0,5,0,20
12003040202,1400000US12003040202,398,398,393,5,0,0,0,0,0,0,0
12003040202,1400000US12003040202,485,460,407,53,0,0,0,0,5,0,20
12005000201,1400000US12005000201,1702,1591,1392,199,0,0,0,0,30,44,37
12005000201,1400000US12005000201,1620,1509,1310,199,0,0,0,0,30,44,37
12005000201,1400000US12005000201,1673,1562,1363,199,0,0,0,0,30,44,37
12005000201,1400000US12005000201,1600,1489,1290,199,0,0,0,0,30,44,37
12005000201,1400000US12005000201,1653,1542,1343,199,0,0,0,0,30,44,37
12005000202,1400000US12005000202,2273,2133,1907,226,0,0,0,46,30,27,37
12005000202,1400000US12005000202,2187,2047,1821,226,0,0,0,46,30,27,37
12005000202,1400000US12005000202,2187,2047,1821,226,0,0,0,46,30,27,37
12005000202,1400000US12005000202,2126,1986,1760,226,0,0,0,46,30,27,37
12005000202,1400000US12005000202,2126,1986,1760,226,0,0,0,46,30,27,37
12005000202,1400000US12005000202,324,324,324,0,0,0,0,0,0,0,0
12005000300,1400000US12005000300,3186,3024,2754,270,0,0,0,0,28,74,60
12005000300,1400000US12005000300,3153,2991,2721,270,0,0,0,0,28,74,60
12005000300,1400000US12005000300,3170,3008,2738,270,0,0,0,0,28,74,60
12005000300,1400000US12005000300,3087,2925,2681,244,0,0,0,0,28,74,60
12005000300,1400000US12005000300,3087,2925,2681,244,0,0,0,0,28,74,60
12005000300,1400000US12005000300,478,417,387,30,0,0,0,0,13,38,10
12005000300,1400000US12005000300,611,549,493,56,0,0,0,0,0,38,24
12005000300,1400000US12005000300,809,752,693,59,0,0,0,0,15,27,15
12005000400,1400000US12005000400,3497,3293,2676,617,0,0,0,0,79,35,90
12005000400,1400000US12005000400,3181,2987,2441,546,0,0,0,0,69,35,90
12005000400,1400000US12005000400,3326,3132,2543,589,0,0,0,0,69,35,90
12005000400,1400000US12005000400,3181,2987,2441,546,0,0,0,0,69,35,90
12005000400,1400000US12005000400,3315,3121,2532,589,0,0,0,0,69,35,90
12005000400,1400000US12005000400,505,437,342,95,0,0,0,0,48,0,20
12005000400,1400000US12005000400,335,316,257,59,0,0,0,0,0,0,19
12005000400,1400000US12005000400,521,471,320,151,0,0,0,0,20,0,30
12005000400,1400000US12005000400,511,476,319,157,0,0,0,0,0,35,0
12005000500,1400000US12005000500,2259,2144,1852,292,0,0,14,0,33,51,17
12005000500,1400000US12005000500,2016,1923,1631,292,0,0,14,0,33,29,17
12005000500,1400000US12005000500,2016,1923,1631,292,0,0,14,0,33,29,17
12005000500,1400000US12005000500,1936,1843,1606,237,0,0,14,0,33,29,17
12005000500,1400000US12005000500,1936,1843,1606,237,0,0,14,0,33,29,17
12005000500,1400000US12005000500,299,299,272,27,0,0,0,0,0,0,0
12005000500,1400000US12005000500,486,462,407,55,0,0,0,0,0,24,0
12005000600,1400000US12005000600,541,457,392,65,0,0,13,24,28,0,19
12005000600,1400000US12005000600,518,434,369,65,0,0,13,24,28,0,19
12005000600,1400000US12005000600,518,434,369,65,0,0,13,24,28,0,19
12005000600,1400000US12005000600,505,421,356,65,0,0,13,24,28,0,19
12005000600,1400000US12005000600,505,421,356,65,0,0,13,24,28,0,19
12005000700,1400000US12005000700,2396,2339,1955,384,0,0,29,0,6,0,22
12005000700,1400000US12005000700,1683,1637,1342,295,0,0,23,0,6,0,17
12005000700,1400000US12005000700,1754,1703,1378,325,0,0,23,0,6,0,22
12005000700,1400000US12005000700,1573,1541,1305,236,0,0,23,0,0,0,9
12005000700,1400000US12005000700,1617,1580,1314,266,0,0,23,0,0,0,14
12005000803,1400000US12005000803,1932,1687,1499,188,48,0,38,0,39,107,13
12005000803,1400000US12005000803,1285,1165,1037,128,19,0,17,0,39,32,13
12005000803,1400000US12005000803,1394,1231,1088,143,19,0,38,0,39,54,13
12005000803,1400000US12005000803,1271,1151,1023,128,19,0,17,0,39,32,13
12005000803,1400000US12005000803,1380,1217,1074,143,19,0,38,0,39,54,13
12005000804,1400000US12005000804,1605,1535,1345,190,0,0,30,0,11,10,19
12005000804,1400000US12005000804,1389,1319,1161,158,0,0,30,0,11,10,19
12005000804,1400000US12005000804,1448,1378,1204,174,0,0,30,0,11,10,19
12005000804,1400000US12005000804,1366,1296,1138,158,0,0,30,0,11,10,19
12005000804,1400000US12005000804,1413,1343,1169,174,0,0,30,0,11,10,19
12005000805,1400000US12005000805,2456,2393,2135,258,0,16,8,0,24,15,0
12005000805,1400000US12005000805,1907,1844,1606,238,0,16,8,0,24,15,0
12005000805,1400000US12005000805,2007,1944,1706,238,0,16,8,0,24,15,0
12005000805,1400000US12005000805,1894,1831,1593,238,0,16,8,0,24,15,0
12005000805,1400000US12005000805,1954,1891,1653,238,0,16,8,0,24,15,0
12005000806,1400000US12005000806,1619,1496,1250,246,0,0,17,0,0,73,33
12005000806,1400000US12005000806,1271,1221,1005,216,0,0,17,0,0,0,33
12005000806,1400000US12005000806,1283,1233,1005,228,0,0,17,0,0,0,33
12005000806,1400000US12005000806,1254,1204,988,216,0,0,17,0,0,0,33
12005000806,1400000US12005000806,1266,1216,988,228,0,0,17,0,0,0,33
12005000900,1400000US12005000900,2161,2049,1865,184,0,0,0,0,22,28,62
12005000900,1400000US12005000900,1648,1578,1433,145,0,0,0,0,0,8,62
12005000900,1400000US12005000900,1716,1646,1501,145,0,0,0,0,0,8,62
12005000900,1400000US12005000900,1648,1578,1433,145,0,0,0,0,0,8,62
12005000900,1400000US12005000900,1716,1646,1501,145,0,0,0,0,0,8,62
12005001000,1400000US12005001000,909,885,814,71,0,0,0,24,0,0,0
12005001000,1400000US12005001000,575,575,504,71,0,0,0,0,0,0,0
12005001000,1400000US12005001000,599,575,504,71,0,0,0,24,0,0,0
12005001000,1400000US12005001000,310,310,310,0,0,0,0,0,0,0,0
12005001000,1400000US12005001000,310,310,310,0,0,0,0,0,0,0,0
12005001000,1400000US12005001000,575,575,504,71,0,0,0,0,0,0,0
12005001000,1400000US12005001000,599,575,504,71,0,0,0,24,0,0,0
12005001000,1400000US12005001000,310,310,310,0,0,0,0,0,0,0,0
12005001000,1400000US12005001000,310,310,310,0,0,0,0,0,0,0,0
12005001100,1400000US12005001100,2081,1878,1758,120,51,0,14,0,22,93,23
12005001100,1400000US12005001100,1313,1181,1082,99,51,0,14,0,0,44,23
12005001100,1400000US12005001100,1323,1191,1092,99,51,0,14,0,0,44,23
12005001100,1400000US12005001100,1234,1129,1030,99,51,0,14,0,0,17,23
12005001100,1400000US12005001100,1234,1129,1030,99,51,0,14,0,0,17,23
12005001200,1400000US12005001200,1257,1074,911,163,0,0,0,0,28,109,46
12005001200,1400000US12005001200,1057,935,786,149,0,0,0,0,12,90,20
12005001200,1400000US12005001200,1057,935,786,149,0,0,0,0,12,90,20
12005001200,1400000US12005001200,923,801,767,34,0,0,0,0,12,90,20
12005001200,1400000US12005001200,923,801,767,34,0,0,0,0,12,90,20
12005001301,1400000US12005001301,2351,2231,2087,144,0,11,0,0,15,19,75
12005001301,1400000US12005001301,2041,1932,1788,144,0,0,0,0,15,19,75
12005001301,1400000US12005001301,2078,1958,1814,144,0,11,0,0,15,19,75
12005001301,1400000US12005001301,1997,1888,1756,132,0,0,0,0,15,19,75
12005001301,1400000US12005001301,2023,1914,1782,132,0,0,0,0,15,19,75
12005001302,1400000US12005001302,3307,3178,2607,571,11,0,0,0,24,78,16
12005001302,1400000US12005001302,2914,2797,2365,432,11,0,0,0,24,66,16
12005001302,1400000US12005001302,2970,2853,2421,432,11,0,0,0,24,66,16
12005001302,1400000US12005001302,2678,2561,2207,354,11,0,0,0,24,66,16
12005001302,1400000US12005001302,2734,2617,2263,354,11,0,0,0,24,66,16
12005001302,1400000US12005001302,275,275,244,31,0,0,0,0,0,0,0
12005001302,1400000US12005001302,389,389,340,49,0,0,0,0,0,0,0
12005001302,1400000US12005001302,428,393,311,82,11,0,0,0,24,0,0
12005001402,1400000US12005001402,3286,2932,2604,328,24,0,0,13,0,81,236
12005001402,1400000US12005001402,2800,2480,2212,268,0,0,0,13,0,81,226
12005001402,1400000US12005001402,2828,2498,2230,268,0,0,0,13,0,81,236
12005001402,1400000US12005001402,2730,2410,2142,268,0,0,0,13,0,81,226
12005001402,1400000US12005001402,2758,2428,2160,268,0,0,0,13,0,81,236
12005001402,1400000US12005001402,431,417,355,62,0,0,0,0,0,0,14
12005001402,1400000US12005001402,521,497,468,29,0,0,0,0,0,0,24
12005001402,1400000US12005001402,502,421,380,41,0,0,0,0,0,63,18
12005001403,1400000US12005001403,1003,1003,936,67,0,0,0,0,0,0,0
12005001403,1400000US12005001403,907,907,840,67,0,0,0,0,0,0,0
12005001403,1400000US12005001403,964,964,897,67,0,0,0,0,0,0,0
12005001403,1400000US12005001403,894,894,827,67,0,0,0,0,0,0,0
12005001403,1400000US12005001403,951,951,884,67,0,0,0,0,0,0,0
12005001404,1400000US12005001404,3406,3296,3023,273,0,0,47,0,0,0,63
12005001404,1400000US12005001404,3032,2938,2705,233,0,0,47,0,0,0,47
12005001404,1400000US12005001404,3117,3023,2783,240,0,0,47,0,0,0,47
12005001404,1400000US12005001404,2973,2879,2668,211,0,0,47,0,0,0,47
12005001404,1400000US12005001404,3049,2955,2737,218,0,0,47,0,0,0,47
12005001404,1400000US12005001404,490,475,418,57,0,0,15,0,0,0,0
12005001404,1400000US12005001404,688,678,664,14,0,0,0,0,0,0,10
12005001501,1400000US12005001501,2238,2165,2004,161,6,0,19,0,3,0,45
12005001501,1400000US12005001501,1968,1895,1778,117,6,0,19,0,3,0,45
12005001501,1400000US12005001501,2037,1964,1829,135,6,0,19,0,3,0,45
12005001501,1400000US12005001501,1957,1884,1767,117,6,0,19,0,3,0,45
12005001501,1400000US12005001501,2026,1953,1818,135,6,0,19,0,3,0,45
12005001501,1400000US12005001501,291,283,283,0,0,0,0,0,0,0,8
12005001501,1400000US12005001501,402,387,387,0,0,0,15,0,0,0,0
12005001502,1400000US12005001502,2894,2746,2493,253,0,0,15,16,18,12,87
12005001502,1400000US12005001502,2528,2380,2172,208,0,0,15,16,18,12,87
12005001502,1400000US12005001502,2528,2380,2172,208,0,0,15,16,18,12,87
12005001502,1400000US12005001502,2382,2265,2057,208,0,0,0,0,18,12,87
12005001502,1400000US12005001502,2382,2265,2057,208,0,0,0,0,18,12,87
12005001502,1400000US12005001502,288,288,270,18,0,0,0,0,0,0,0
12005001502,1400000US12005001502,502,459,364,95,0,0,0,0,0,0,43
12005001600,1400000US12005001600,1047,888,776,112,77,8,0,0,23,45,6
12005001600,1400000US12005001600,277,234,234,0,0,0,0,0,12,31,0
12005001600,1400000US12005001600,277,234,234,0,0,0,0,0,12,31,0
12005001600,1400000US12005001600,724,614,509,105,71,8,0,0,11,14,6
12005001600,1400000US12005001600,724,614,509,105,71,8,0,0,11,14,6
12005001600,1400000US12005001600,277,234,234,0,0,0,0,0,12,31,0
12005001600,1400000US12005001600,277,234,234,0,0,0,0,0,12,31,0
12005001600,1400000US12005001600,705,595,509,86,71,8,0,0,11,14,6
12005001600,1400000US12005001600,705,595,509,86,71,8,0,0,11,14,6
12005001700,1400000US12005001700,1392,1301,1057,244,30,0,0,0,7,54,0
12005001700,1400000US12005001700,641,580,511,69,0,0,0,0,7,54,0
12005001700,1400000US12005001700,665,604,535,69,0,0,0,0,7,54,0
12005001700,1400000US12005001700,654,624,498,126,30,0,0,0,0,0,0
12005001700,1400000US12005001700,678,648,522,126,30,0,0,0,0,0,0
12005001700,1400000US12005001700,574,564,495,69,0,0,0,0,7,3,0
12005001700,1400000US12005001700,598,588,519,69,0,0,0,0,7,3,0
12005001700,1400000US12005001700,654,624,498,126,30,0,0,0,0,0,0
12005001700,1400000US12005001700,678,648,522,126,30,0,0,0,0,0,0
12005001800,1400000US12005001800,619,537,472,65,5,0,0,0,0,59,18
12005001800,1400000US12005001800,433,390,357,33,5,0,0,0,0,30,8
12005001800,1400000US12005001800,473,430,389,41,5,0,0,0,0,30,8
12005001800,1400000US12005001800,433,390,357,33,5,0,0,0,0,30,8
12005001800,1400000US12005001800,473,430,389,41,5,0,0,0,0,30,8
12005001900,1400000US12005001900,1980,1815,1702,113,39,0,0,0,0,0,126
12005001900,1400000US12005001900,1920,1755,1642,113,39,0,0,0,0,0,126
12005001900,1400000US12005001900,1938,1773,1660,113,39,0,0,0,0,0,126
12005001900,1400000US12005001900,1902,1737,1624,113,39,0,0,0,0,0,126
12005001900,1400000US12005001900,1902,1737,1624,113,39,0,0,0,0,0,126
12005002000,1400000US12005002000,736,726,715,11,0,0,0,0,10,0,0
12005002000,1400000US12005002000,649,639,634,5,0,0,0,0,10,0,0
12005002000,1400000US12005002000,655,645,634,11,0,0,0,0,10,0,0
12005002000,1400000US12005002000,649,639,634,5,0,0,0,0,10,0,0
12005002000,1400000US12005002000,655,645,634,11,0,0,0,0,10,0,0
12005002200,1400000US12005002200,1730,1516,1438,78,12,0,0,0,89,89,24
12005002200,1400000US12005002200,1357,1234,1171,63,12,0,0,0,62,49,0
12005002200,1400000US12005002200,1357,1234,1171,63,12,0,0,0,62,49,0
12005002200,1400000US12005002200,312,261,246,15,0,0,0,0,27,0,24
12005002200,1400000US12005002200,312,261,246,15,0,0,0,0,27,0,24
12005002200,1400000US12005002200,1245,1150,1087,63,12,0,0,0,62,21,0
12005002200,1400000US12005002200,1245,1150,1087,63,12,0,0,0,62,21,0
12005002200,1400000US12005002200,312,261,246,15,0,0,0,0,27,0,24
12005002200,1400000US12005002200,312,261,246,15,0,0,0,0,27,0,24
12005002300,1400000US12005002300,1931,1790,1471,319,0,0,1,79,43,11,7
12005002300,1400000US12005002300,1775,1634,1348,286,0,0,1,79,43,11,7
12005002300,1400000US12005002300,1783,1642,1356,286,0,0,1,79,43,11,7
12005002300,1400000US12005002300,1729,1588,1302,286,0,0,1,79,43,11,7
12005002300,1400000US12005002300,1737,1596,1310,286,0,0,1,79,43,11,7
12005002400,1400000US12005002400,2328,2200,1777,423,43,0,0,17,0,52,16
12005002400,1400000US12005002400,1715,1698,1505,193,0,0,0,17,0,0,0
12005002400,1400000US12005002400,1766,1749,1548,201,0,0,0,17,0,0,0
12005002400,1400000US12005002400,1585,1568,1409,159,0,0,0,17,0,0,0
12005002400,1400000US12005002400,1628,1611,1444,167,0,0,0,17,0,0,0
12005002500,1400000US12005002500,1365,1261,1165,96,0,0,0,14,19,29,42
12005002500,1400000US12005002500,1269,1165,1105,60,0,0,0,14,19,29,42
12005002500,1400000US12005002500,1286,1182,1105,77,0,0,0,14,19,29,42
12005002500,1400000US12005002500,1269,1165,1105,60,0,0,0,14,19,29,42
12005002500,1400000US12005002500,1286,1182,1105,77,0,0,0,14,19,29,42
12005002601,1400000US12005002601,972,750,625,125,0,0,0,11,185,0,26
12005002601,1400000US12005002601,893,705,600,105,0,0,0,11,151,0,26
12005002601,1400000US12005002601,906,718,613,105,0,0,0,11,151,0,26
12005002601,1400000US12005002601,853,665,560,105,0,0,0,11,151,0,26
12005002601,1400000US12005002601,853,665,560,105,0,0,0,11,151,0,26
12005002603,1400000US12005002603,856,821,672,149,0,0,0,0,0,0,35
12005002603,1400000US12005002603,844,809,660,149,0,0,0,0,0,0,35
12005002603,1400000US12005002603,856,821,672,149,0,0,0,0,0,0,35
12005002603,1400000US12005002603,844,809,660,149,0,0,0,0,0,0,35
12005002603,1400000US12005002603,856,821,672,149,0,0,0,0,0,0,35
12005002604,1400000US12005002604,3771,3472,2946,526,0,38,32,50,0,14,165
12005002604,1400000US12005002604,3334,3049,2593,456,0,38,32,50,0,0,165
12005002604,1400000US12005002604,3413,3128,2657,471,0,38,32,50,0,0,165
12005002604,1400000US12005002604,3190,2942,2486,456,0,38,32,13,0,0,165
12005002604,1400000US12005002604,3269,3021,2550,471,0,38,32,13,0,0,165
12005002604,1400000US12005002604,682,629,527,102,0,0,0,0,0,0,53
12005002604,1400000US12005002604,610,516,395,121,0,0,0,0,0,0,94
12005002604,1400000US12005002604,354,354,294,60,0,0,0,0,0,0,0
12005002605,1400000US12005002605,928,782,654,128,0,0,0,0,114,13,19
12005002605,1400000US12005002605,899,753,625,128,0,0,0,0,114,13,19
12005002605,1400000US12005002605,899,753,625,128,0,0,0,0,114,13,19
12005002605,1400000US12005002605,856,710,582,128,0,0,0,0,114,13,19
12005002605,1400000US12005002605,856,710,582,128,0,0,0,0,114,13,19
12005002606,1400000US12005002606,1008,943,819,124,14,0,38,0,0,0,13
12005002606,1400000US12005002606,907,855,731,124,14,0,38,0,0,0,0
12005002606,1400000US12005002606,907,855,731,124,14,0,38,0,0,0,0
12005002606,1400000US12005002606,849,797,681,116,14,0,38,0,0,0,0
12005002606,1400000US12005002606,849,797,681,116,14,0,38,0,0,0,0
12005002607,1400000US12005002607,606,478,364,114,0,0,0,0,38,63,27
12005002607,1400000US12005002607,606,478,364,114,0,0,0,0,38,63,27
12005002607,1400000US12005002607,606,478,364,114,0,0,0,0,38,63,27
12005002607,1400000US12005002607,564,436,322,114,0,0,0,0,38,63,27
12005002607,1400000US12005002607,564,436,322,114,0,0,0,0,38,63,27
12005002608,1400000US12005002608,941,892,765,127,0,0,0,0,0,0,49
12005002608,1400000US12005002608,817,768,641,127,0,0,0,0,0,0,49
12005002608,1400000US12005002608,817,768,641,127,0,0,0,0,0,0,49
12005002608,1400000US12005002608,817,768,641,127,0,0,0,0,0,0,49
12005002608,1400000US12005002608,817,768,641,127,0,0,0,0,0,0,49
12005002701,1400000US12005002701,1922,1692,1465,227,17,0,13,15,129,0,56
12005002701,1400000US12005002701,1777,1547,1395,152,17,0,13,15,129,0,56
12005002701,1400000US12005002701,1790,1560,1395,165,17,0,13,15,129,0,56
12005002701,1400000US12005002701,1602,1372,1220,152,17,0,13,15,129,0,56
12005002701,1400000US12005002701,1615,1385,1220,165,17,0,13,15,129,0,56
12005002702,1400000US12005002702,1142,1057,927,130,16,0,15,0,12,10,32
