Id2,Id,Estimate; Median family income in the past 12 months (in 2010 inflation-adjusted dollars),Margin of Error; Median family income in the past 12 months (in 2010 inflation-adjusted dollars)
12007000100,1400000US12007000100,41490,13614
12007000100,1400000US12007000100,21786,28673
12007000100,1400000US12007000100,25987,19876
12007000200,1400000US12007000200,45934,9095
12007000200,1400000US12007000200,46557,12953
12007000200,1400000US12007000200,46557,12953
12007000200,1400000US12007000200,44567,21104
12007000200,1400000US12007000200,44567,21104
12007000200,1400000US12007000200,46250,12530
12007000200,1400000US12007000200,46250,12530
12007000200,1400000US12007000200,44567,21104
12007000200,1400000US12007000200,44567,21104
12007000200,1400000US12007000200,45372,7894
12007000300,1400000US12007000300,51434,8741
12007000300,1400000US12007000300,51691,7644
12007000300,1400000US12007000300,52298,7931
12007000300,1400000US12007000300,50956,7807
12007000300,1400000US12007000300,51563,8815
12007000300,1400000US12007000300,61212,9752
12007000300,1400000US12007000300,36531,6274
12007000300,1400000US12007000300,40288,12424
12007000300,1400000US12007000300,48221,8388
12007000400,1400000US12007000400,56522,6959
12007000400,1400000US12007000400,57938,7770
12007000400,1400000US12007000400,58000,7794
12007000400,1400000US12007000400,45417,39362
12007000400,1400000US12007000400,45417,39362
12007000400,1400000US12007000400,57563,7857
12007000400,1400000US12007000400,57625,7886
12007000400,1400000US12007000400,45417,39362
12007000400,1400000US12007000400,45417,39362
12007000400,1400000US12007000400,62841,35112
12007000400,1400000US12007000400,66818,80351
12007000400,1400000US12007000400,49315,24613
12007000400,1400000US12007000400,48304,11978
12009060101,1400000US12009060101,48553,21315
12009060101,1400000US12009060101,52813,20226
12009060101,1400000US12009060101,50909,20841
12009060101,1400000US12009060101,52813,20226
12009060101,1400000US12009060101,50909,20841
12009060102,1400000US12009060102,58679,11144
12009060102,1400000US12009060102,58286,11311
12009060102,1400000US12009060102,58286,11311
12009060102,1400000US12009060102,57857,10947
12009060102,1400000US12009060102,57857,10947
12009060102,1400000US12009060102,97292,27708
12009060200,1400000US12009060200,75368,15838
12009060200,1400000US12009060200,75184,13367
12009060200,1400000US12009060200,74556,13581
12009060200,1400000US12009060200,74500,13944
12009060200,1400000US12009060200,74500,13944
12009060200,1400000US12009060200,72115,46113
12009060200,1400000US12009060200,97708,34688
12009060300,1400000US12009060300,55186,6827
12009060300,1400000US12009060300,57314,7182
12009060300,1400000US12009060300,57314,7182
12009060300,1400000US12009060300,58560,6432
12009060300,1400000US12009060300,58560,6432
12009060300,1400000US12009060300,55625,20619
12009060300,1400000US12009060300,58558,13036
12009060300,1400000US12009060300,59856,28322
12009060400,1400000US12009060400,45887,8593
12009060400,1400000US12009060400,49234,11801
12009060400,1400000US12009060400,49234,11801
12009060400,1400000US12009060400,49395,11844
12009060400,1400000US12009060400,49395,11844
12009060500,1400000US12009060500,49494,12224
12009060500,1400000US12009060500,53556,11012
12009060500,1400000US12009060500,53778,10649
12009060500,1400000US12009060500,49911,11851
12009060500,1400000US12009060500,52639,11407
12009060500,1400000US12009060500,54102,7792
12009060500,1400000US12009060500,77596,15690
12009060500,1400000US12009060500,47464,19718
12009060600,1400000US12009060600,48147,8484
12009060600,1400000US12009060600,52361,20159
12009060600,1400000US12009060600,52037,16611
12009060600,1400000US12009060600,35344,9309
12009060600,1400000US12009060600,35344,9309
12009060600,1400000US12009060600,61487,14901
12009060600,1400000US12009060600,61034,15515
12009060600,1400000US12009060600,35344,9309
12009060600,1400000US12009060600,35344,9309
12009060700,1400000US12009060700,30208,9340
12009060700,1400000US12009060700,38125,28010
12009060700,1400000US12009060700,32457,28591
12009060700,1400000US12009060700,26576,10167
12009060700,1400000US12009060700,25761,9499
12009060700,1400000US12009060700,39028,37997
12009060700,1400000US12009060700,39028,37997
12009060700,1400000US12009060700,26250,10436
12009060700,1400000US12009060700,25435,9606
12009061001,1400000US12009061001,68000,18735
12009061001,1400000US12009061001,67098,20224
12009061001,1400000US12009061001,67098,20224
12009061001,1400000US12009061001,65536,25542
12009061001,1400000US12009061001,65536,25542
12009061002,1400000US12009061002,51701,6214
12009061002,1400000US12009061002,52888,8314
12009061002,1400000US12009061002,52888,8314
12009061002,1400000US12009061002,52888,8314
12009061002,1400000US12009061002,52888,8314
12009061100,1400000US12009061100,65361,8275
12009061100,1400000US12009061100,63581,6711
12009061100,1400000US12009061100,64054,6840
12009061100,1400000US12009061100,62149,6343
12009061100,1400000US12009061100,62456,6643
12009061100,1400000US12009061100,88889,28457
12009061100,1400000US12009061100,94432,30717
12009061100,1400000US12009061100,55096,26204
12009061201,1400000US12009061201,70433,9368
12009061201,1400000US12009061201,73611,6615
12009061201,1400000US12009061201,73611,6615
12009061201,1400000US12009061201,73783,8826
12009061201,1400000US12009061201,73783,8826
12009061201,1400000US12009061201,91358,3935
12009061201,1400000US12009061201,63906,23523
12009061201,1400000US12009061201,81696,34467
12009061202,1400000US12009061202,83506,12466
12009061202,1400000US12009061202,78672,26255
12009061202,1400000US12009061202,78672,26255
12009061202,1400000US12009061202,63250,29803
12009061202,1400000US12009061202,63250,29803
12009062103,1400000US12009062103,65889,10327
12009062103,1400000US12009062103,67656,8580
12009062103,1400000US12009062103,67879,8640
12009062103,1400000US12009062103,67924,8691
12009062103,1400000US12009062103,67924,8691
12009062103,1400000US12009062103,57344,26095
12009062103,1400000US12009062103,67188,29392
12009062103,1400000US12009062103,66016,34839
12009062104,1400000US12009062104,63891,6642
12009062104,1400000US12009062104,63627,5669
12009062104,1400000US12009062104,63627,5669
12009062104,1400000US12009062104,65281,6693
12009062104,1400000US12009062104,65281,6693
12009062104,1400000US12009062104,69300,19523
12009062104,1400000US12009062104,64536,11255
12009062104,1400000US12009062104,70192,10333
12009062106,1400000US12009062106,52786,6577
12009062106,1400000US12009062106,49833,11333
12009062106,1400000US12009062106,49400,10312
12009062106,1400000US12009062106,45750,13993
12009062106,1400000US12009062106,46375,12722
12009062107,1400000US12009062107,48313,15573
12009062107,1400000US12009062107,48063,20230
12009062107,1400000US12009062107,48750,15271
12009062107,1400000US12009062107,47292,21003
12009062107,1400000US12009062107,48063,17024
12009062108,1400000US12009062108,64500,8047
12009062108,1400000US12009062108,64313,7828
12009062108,1400000US12009062108,64313,7828
12009062108,1400000US12009062108,64875,7927
12009062108,1400000US12009062108,64875,7927
12009062108,1400000US12009062108,62386,31144
12009062108,1400000US12009062108,59200,14399
12009062108,1400000US12009062108,76172,11844
12009062109,1400000US12009062109,60613,8753
12009062109,1400000US12009062109,60731,7277
12009062109,1400000US12009062109,60731,7277
12009062109,1400000US12009062109,87697,58067
12009062109,1400000US12009062109,87697,58067
12009062109,1400000US12009062109,60731,7277
12009062109,1400000US12009062109,60731,7277
12009062109,1400000US12009062109,87697,58067
12009062109,1400000US12009062109,87697,58067
12009062109,1400000US12009062109,61513,7518
12009062109,1400000US12009062109,51795,14275
12009062109,1400000US12009062109,53793,1146
12009062301,1400000US12009062301,22079,9103
12009062301,1400000US12009062301,26694,9509
12009062301,1400000US12009062301,26694,9509
12009062301,1400000US12009062301,20400,9986
12009062301,1400000US12009062301,20400,9986
12009062301,1400000US12009062301,30529,9928
12009062301,1400000US12009062301,30529,9928
12009062301,1400000US12009062301,20400,9986
12009062301,1400000US12009062301,20400,9986
12009062302,1400000US12009062302,30176,15611
12009062302,1400000US12009062302,32388,32171
12009062302,1400000US12009062302,32388,32171
12009062302,1400000US12009062302,35625,41953
12009062302,1400000US12009062302,35625,41953
12009062400,1400000US12009062400,44458,3860
12009062400,1400000US12009062400,44493,4227
12009062400,1400000US12009062400,43939,3588
12009062400,1400000US12009062400,45962,7687
12009062400,1400000US12009062400,45327,6286
12009062400,1400000US12009062400,65300,16809
12009062500,1400000US12009062500,42292,7024
12009062500,1400000US12009062500,52765,19384
12009062500,1400000US12009062500,44868,20351
12009062500,1400000US12009062500,28846,19313
12009062500,1400000US12009062500,28846,19313
12009062500,1400000US12009062500,44803,20301
12009062500,1400000US12009062500,44441,18980
12009062500,1400000US12009062500,28846,19313
12009062500,1400000US12009062500,28846,19313
12009062600,1400000US12009062600,38136,7135
12009062600,1400000US12009062600,37885,21298
12009062600,1400000US12009062600,37644,25080
12009062600,1400000US12009062600,37885,21298
12009062600,1400000US12009062600,37644,25080
12009062800,1400000US12009062800,60417,18337
12009062800,1400000US12009062800,60417,18245
12009062800,1400000US12009062800,60625,18447
12009062800,1400000US12009062800,65288,21377
12009062800,1400000US12009062800,65481,22055
12009062800,1400000US12009062800,73438,13445
12009062900,1400000US12009062900,56721,4866
12009062900,1400000US12009062900,55980,4330
12009062900,1400000US12009062900,55980,4330
12009062900,1400000US12009062900,63793,11003
12009062900,1400000US12009062900,63793,11003
12009062900,1400000US12009062900,55980,4330
12009062900,1400000US12009062900,55980,4330
12009062900,1400000US12009062900,63793,10242
12009062900,1400000US12009062900,63793,10242
12009063000,1400000US12009063000,72917,16759
12009063000,1400000US12009063000,74141,13875
12009063000,1400000US12009063000,74141,13875
12009063000,1400000US12009063000,73203,15185
12009063000,1400000US12009063000,73203,15185
12009063000,1400000US12009063000,82361,33137
12009063000,1400000US12009063000,71625,34067
12009063102,1400000US12009063102,72425,9991
12009063102,1400000US12009063102,76318,12638
12009063102,1400000US12009063102,75338,11797
12009063102,1400000US12009063102,76959,13324
12009063102,1400000US12009063102,75980,12364
12009063102,1400000US12009063102,89886,72128
12009063102,1400000US12009063102,93900,25057
12009063102,1400000US12009063102,94833,20750
12009063102,1400000US12009063102,76550,20940
12009063104,1400000US12009063104,68500,11839
12009063104,1400000US12009063104,68000,24969
12009063104,1400000US12009063104,68000,24969
12009063104,1400000US12009063104,68000,24969
12009063104,1400000US12009063104,68000,24969
12009063105,1400000US12009063105,80047,9053
12009063105,1400000US12009063105,82102,3594
12009063105,1400000US12009063105,81989,3497
12009063105,1400000US12009063105,46033,17959
12009063105,1400000US12009063105,46033,17959
12009063105,1400000US12009063105,82348,4788
12009063105,1400000US12009063105,82145,5254
12009063105,1400000US12009063105,46033,17959
12009063105,1400000US12009063105,46033,17959
12009063105,1400000US12009063105,92135,21233
12009063105,1400000US12009063105,81813,11159
12009063105,1400000US12009063105,80045,36795
12009063105,1400000US12009063105,80625,20918
12009063105,1400000US12009063105,59917,22348
12009063106,1400000US12009063106,76209,4698
12009063106,1400000US12009063106,76318,3550
12009063106,1400000US12009063106,76060,4649
12009063106,1400000US12009063106,75747,4765
12009063106,1400000US12009063106,75489,6725
12009063107,1400000US12009063107,83726,5017
12009063107,1400000US12009063107,82428,4734
12009063107,1400000US12009063107,82606,4523
12009063107,1400000US12009063107,82642,5042
12009063107,1400000US12009063107,82783,4845
12009063107,1400000US12009063107,100366,27605
12009063107,1400000US12009063107,81078,19671
12009063107,1400000US12009063107,83000,16737
12009063107,1400000US12009063107,53167,12211
12009064102,1400000US12009064102,98170,8760
12009064102,1400000US12009064102,98571,10326
12009064102,1400000US12009064102,98839,11018
12009064102,1400000US12009064102,99129,12449
12009064102,1400000US12009064102,99397,12649
12009064102,1400000US12009064102,86971,21686
12009064102,1400000US12009064102,109688,57359
12009064102,1400000US12009064102,119612,23761
12009064123,1400000US12009064123,65610,17882
12009064123,1400000US12009064123,67831,8278
12009064123,1400000US12009064123,68180,7967
12009064123,1400000US12009064123,67471,8645
12009064123,1400000US12009064123,67831,7783
12009064123,1400000US12009064123,32031,15977
12009064123,1400000US12009064123,67273,16028
12009064124,1400000US12009064124,59159,5204
12009064124,1400000US12009064124,59159,4947
12009064124,1400000US12009064124,59773,4847
12009064124,1400000US12009064124,59159,4947
12009064124,1400000US12009064124,59773,4847
12009064124,1400000US12009064124,72167,9070
12009064125,1400000US12009064125,71467,17977
12009064125,1400000US12009064125,70054,17548
12009064125,1400000US12009064125,66667,16460
12009064125,1400000US12009064125,71016,20061
12009064125,1400000US12009064125,67222,18575
12009064126,1400000US12009064126,86542,12788
12009064126,1400000US12009064126,91198,12234
12009064126,1400000US12009064126,91198,12234
12009064126,1400000US12009064126,91510,12718
12009064126,1400000US12009064126,91510,12718
12009064127,1400000US12009064127,77719,12266
12009064127,1400000US12009064127,72969,10705
12009064127,1400000US12009064127,72902,10667
12009064127,1400000US12009064127,69894,10675
12009064127,1400000US12009064127,69842,10257
12009064127,1400000US12009064127,66974,35269
12009064127,1400000US12009064127,80724,32230
12009064127,1400000US12009064127,74965,20328
12009064127,1400000US12009064127,103859,34784
