Id2,Id,Population Group,Estimate; Median gross rent
12071010412,1400000US12071010412,Hispanic or Latino (of any race) (200-299),1059
12071010412,1400000US12071010412,"White alone, not Hispanic or Latino",917
12071010412,1400000US12071010412,"White alone or in combination with one or more other races, not Hispanic or Latino",911
12071010412,1400000US12071010412,German (032-045),-
12071010501,1400000US12071010501,Total population,1400
12071010501,1400000US12071010501,White alone,1400
12071010501,1400000US12071010501,White alone or in combination with one or more other races,1400
12071010501,1400000US12071010501,Hispanic or Latino (of any race) (200-299),1964
12071010501,1400000US12071010501,"White alone, not Hispanic or Latino",1212
12071010501,1400000US12071010501,"White alone or in combination with one or more other races, not Hispanic or Latino",1212
12071010501,1400000US12071010501,"White alone or in combination with one or more other races, Hispanic or Latino",1964
12071010501,1400000US12071010501,German (032-045),1230
12071010502,1400000US12071010502,Total population,904
12071010502,1400000US12071010502,White alone,939
12071010502,1400000US12071010502,White alone or in combination with one or more other races,939
12071010502,1400000US12071010502,"White alone, not Hispanic or Latino",887
12071010502,1400000US12071010502,"White alone or in combination with one or more other races, not Hispanic or Latino",887
12071010502,1400000US12071010502,German (032-045),682
12071010502,1400000US12071010502,"Irish (050, 081)",775
12071010601,1400000US12071010601,Total population,1014
12071010601,1400000US12071010601,White alone,1036
12071010601,1400000US12071010601,White alone or in combination with one or more other races,1036
12071010601,1400000US12071010601,"White alone, not Hispanic or Latino",986
12071010601,1400000US12071010601,"White alone or in combination with one or more other races, not Hispanic or Latino",986
12071010601,1400000US12071010601,German (032-045),928
12071010602,1400000US12071010602,Total population,821
12071010602,1400000US12071010602,White alone,814
12071010602,1400000US12071010602,White alone or in combination with one or more other races,814
12071010602,1400000US12071010602,"White alone, not Hispanic or Latino",862
12071010602,1400000US12071010602,"White alone or in combination with one or more other races, not Hispanic or Latino",862
12071010701,1400000US12071010701,Total population,1461
12071010701,1400000US12071010701,White alone,1461
12071010701,1400000US12071010701,White alone or in combination with one or more other races,1461
12071010701,1400000US12071010701,"White alone, not Hispanic or Latino",1417
12071010701,1400000US12071010701,"White alone or in combination with one or more other races, not Hispanic or Latino",1417
12071010701,1400000US12071010701,German (032-045),1463
12071010702,1400000US12071010702,Total population,1086
12071010702,1400000US12071010702,White alone,1086
12071010702,1400000US12071010702,White alone or in combination with one or more other races,1086
12071010702,1400000US12071010702,"White alone, not Hispanic or Latino",1058
12071010702,1400000US12071010702,"White alone or in combination with one or more other races, not Hispanic or Latino",1058
12071010801,1400000US12071010801,Total population,913
12071010801,1400000US12071010801,White alone,959
12071010801,1400000US12071010801,White alone or in combination with one or more other races,926
12071010801,1400000US12071010801,"White alone, not Hispanic or Latino",959
12071010801,1400000US12071010801,"White alone or in combination with one or more other races, not Hispanic or Latino",926
12071010801,1400000US12071010801,German (032-045),975
12071010802,1400000US12071010802,Total population,798
12071010802,1400000US12071010802,White alone,795
12071010802,1400000US12071010802,White alone or in combination with one or more other races,795
12071010802,1400000US12071010802,"White alone, not Hispanic or Latino",795
12071010802,1400000US12071010802,"White alone or in combination with one or more other races, not Hispanic or Latino",795
12071010802,1400000US12071010802,German (032-045),792
12071010803,1400000US12071010803,Total population,1241
12071010803,1400000US12071010803,White alone,1241
12071010803,1400000US12071010803,White alone or in combination with one or more other races,1241
12071010803,1400000US12071010803,"White alone, not Hispanic or Latino",1241
12071010803,1400000US12071010803,"White alone or in combination with one or more other races, not Hispanic or Latino",1241
12071020101,1400000US12071020101,Total population,913
12071020101,1400000US12071020101,White alone,913
12071020101,1400000US12071020101,White alone or in combination with one or more other races,913
12071020101,1400000US12071020101,"White alone, not Hispanic or Latino",913
12071020101,1400000US12071020101,"White alone or in combination with one or more other races, not Hispanic or Latino",913
12071020101,1400000US12071020101,"English (015, 022)",-
12071020101,1400000US12071020101,German (032-045),-
12071020101,1400000US12071020101,"Irish (050, 081)",-
12071020102,1400000US12071020102,Total population,743
12071020102,1400000US12071020102,White alone,743
12071020102,1400000US12071020102,White alone or in combination with one or more other races,743
12071020102,1400000US12071020102,"White alone, not Hispanic or Latino",712
12071020102,1400000US12071020102,"White alone or in combination with one or more other races, not Hispanic or Latino",712
12071020102,1400000US12071020102,German (032-045),136
12071020201,1400000US12071020201,Total population,778
12071020201,1400000US12071020201,White alone,793
12071020201,1400000US12071020201,White alone or in combination with one or more other races,793
12071020201,1400000US12071020201,"White alone, not Hispanic or Latino",793
12071020201,1400000US12071020201,"White alone or in combination with one or more other races, not Hispanic or Latino",793
12071020202,1400000US12071020202,Total population,804
12071020202,1400000US12071020202,White alone,804
12071020202,1400000US12071020202,White alone or in combination with one or more other races,804
12071020202,1400000US12071020202,"White alone, not Hispanic or Latino",804
12071020202,1400000US12071020202,"White alone or in combination with one or more other races, not Hispanic or Latino",804
12071020202,1400000US12071020202,German (032-045),-
12071020300,1400000US12071020300,Total population,639
12071020300,1400000US12071020300,White alone,645
12071020300,1400000US12071020300,White alone or in combination with one or more other races,639
12071020300,1400000US12071020300,"White alone, not Hispanic or Latino",645
12071020300,1400000US12071020300,"White alone or in combination with one or more other races, not Hispanic or Latino",645
12071020300,1400000US12071020300,American (939-994),650
12071020400,1400000US12071020400,Total population,1250
12071020400,1400000US12071020400,White alone,1250
12071020400,1400000US12071020400,White alone or in combination with one or more other races,1250
12071020400,1400000US12071020400,"White alone, not Hispanic or Latino",1250
12071020400,1400000US12071020400,"White alone or in combination with one or more other races, not Hispanic or Latino",1250
12071020501,1400000US12071020501,Total population,582
12071020501,1400000US12071020501,White alone,582
12071020501,1400000US12071020501,White alone or in combination with one or more other races,582
12071020501,1400000US12071020501,"White alone, not Hispanic or Latino",582
12071020501,1400000US12071020501,"White alone or in combination with one or more other races, not Hispanic or Latino",582
12071020501,1400000US12071020501,German (032-045),578
12071020502,1400000US12071020502,Total population,649
12071020502,1400000US12071020502,White alone,667
12071020502,1400000US12071020502,White alone or in combination with one or more other races,667
12071020502,1400000US12071020502,"White alone, not Hispanic or Latino",667
12071020502,1400000US12071020502,"White alone or in combination with one or more other races, not Hispanic or Latino",667
12071020600,1400000US12071020600,Total population,648
12071020600,1400000US12071020600,White alone,643
12071020600,1400000US12071020600,White alone or in combination with one or more other races,648
12071020600,1400000US12071020600,"White alone, not Hispanic or Latino",665
12071020600,1400000US12071020600,"White alone or in combination with one or more other races, not Hispanic or Latino",672
12071020700,1400000US12071020700,Total population,998
12071020700,1400000US12071020700,White alone,990
12071020700,1400000US12071020700,White alone or in combination with one or more other races,990
12071020700,1400000US12071020700,"White alone, not Hispanic or Latino",1003
12071020700,1400000US12071020700,"White alone or in combination with one or more other races, not Hispanic or Latino",1003
12071020800,1400000US12071020800,Total population,742
12071020800,1400000US12071020800,White alone,742
12071020800,1400000US12071020800,White alone or in combination with one or more other races,742
12071020800,1400000US12071020800,"White alone, not Hispanic or Latino",730
12071020800,1400000US12071020800,"White alone or in combination with one or more other races, not Hispanic or Latino",730
12071030100,1400000US12071030100,Total population,741
12071030100,1400000US12071030100,White alone,741
12071030100,1400000US12071030100,White alone or in combination with one or more other races,741
12071030100,1400000US12071030100,"White alone, not Hispanic or Latino",741
12071030100,1400000US12071030100,"White alone or in combination with one or more other races, not Hispanic or Latino",741
12071030100,1400000US12071030100,German (032-045),-
12071030201,1400000US12071030201,Total population,1314
12071030201,1400000US12071030201,White alone,1314
12071030201,1400000US12071030201,White alone or in combination with one or more other races,1314
12071030201,1400000US12071030201,"White alone, not Hispanic or Latino",1314
12071030201,1400000US12071030201,"White alone or in combination with one or more other races, not Hispanic or Latino",1314
12071030202,1400000US12071030202,Total population,889
12071030202,1400000US12071030202,White alone,1065
12071030202,1400000US12071030202,White alone or in combination with one or more other races,1015
12071030202,1400000US12071030202,Hispanic or Latino (of any race) (200-299),874
12071030202,1400000US12071030202,"White alone, not Hispanic or Latino",981
12071030202,1400000US12071030202,"White alone or in combination with one or more other races, not Hispanic or Latino",917
12071030202,1400000US12071030202,German (032-045),950
12071030203,1400000US12071030203,Total population,1310
12071030203,1400000US12071030203,White alone,-
12071030203,1400000US12071030203,White alone or in combination with one or more other races,-
12071030203,1400000US12071030203,"White alone, not Hispanic or Latino",-
12071030203,1400000US12071030203,"White alone or in combination with one or more other races, not Hispanic or Latino",-
12071030300,1400000US12071030300,Total population,876
12071030300,1400000US12071030300,White alone,1028
12071030300,1400000US12071030300,White alone or in combination with one or more other races,1028
12071030300,1400000US12071030300,"White alone, not Hispanic or Latino",1028
12071030300,1400000US12071030300,"White alone or in combination with one or more other races, not Hispanic or Latino",1028
12071040108,1400000US12071040108,Total population,886
12071040108,1400000US12071040108,White alone,886
12071040108,1400000US12071040108,White alone or in combination with one or more other races,886
12071040108,1400000US12071040108,"White alone, not Hispanic or Latino",873
12071040108,1400000US12071040108,"White alone or in combination with one or more other races, not Hispanic or Latino",873
12071040109,1400000US12071040109,Total population,1067
12071040109,1400000US12071040109,White alone,1119
12071040109,1400000US12071040109,White alone or in combination with one or more other races,1119
12071040109,1400000US12071040109,"White alone, not Hispanic or Latino",1067
12071040109,1400000US12071040109,"White alone or in combination with one or more other races, not Hispanic or Latino",1067
12071040110,1400000US12071040110,Total population,1100
12071040110,1400000US12071040110,White alone,1097
12071040110,1400000US12071040110,White alone or in combination with one or more other races,1097
12071040110,1400000US12071040110,"White alone, not Hispanic or Latino",1100
12071040110,1400000US12071040110,"White alone or in combination with one or more other races, not Hispanic or Latino",1100
12071040111,1400000US12071040111,Total population,-
12071040111,1400000US12071040111,White alone,-
12071040111,1400000US12071040111,White alone or in combination with one or more other races,-
12071040111,1400000US12071040111,"White alone, not Hispanic or Latino",-
12071040111,1400000US12071040111,"White alone or in combination with one or more other races, not Hispanic or Latino",-
12071040111,1400000US12071040111,German (032-045),-
12071040112,1400000US12071040112,Total population,1088
12071040112,1400000US12071040112,White alone,1088
12071040112,1400000US12071040112,White alone or in combination with one or more other races,1088
12071040112,1400000US12071040112,"White alone, not Hispanic or Latino",1088
12071040112,1400000US12071040112,"White alone or in combination with one or more other races, not Hispanic or Latino",1088
12071040113,1400000US12071040113,Total population,-
12071040113,1400000US12071040113,White alone,-
12071040113,1400000US12071040113,White alone or in combination with one or more other races,-
12071040113,1400000US12071040113,"White alone, not Hispanic or Latino",-
12071040113,1400000US12071040113,"White alone or in combination with one or more other races, not Hispanic or Latino",-
12071040114,1400000US12071040114,Total population,1149
12071040114,1400000US12071040114,White alone,1161
12071040114,1400000US12071040114,White alone or in combination with one or more other races,1161
12071040114,1400000US12071040114,"White alone, not Hispanic or Latino",1153
12071040114,1400000US12071040114,"White alone or in combination with one or more other races, not Hispanic or Latino",1153
12071040114,1400000US12071040114,German (032-045),1653
12071040114,1400000US12071040114,"Irish (050, 081)",-
12071040115,1400000US12071040115,Total population,1700
12071040115,1400000US12071040115,White alone,1700
12071040115,1400000US12071040115,White alone or in combination with one or more other races,1700
12071040115,1400000US12071040115,"White alone, not Hispanic or Latino",1700
12071040115,1400000US12071040115,"White alone or in combination with one or more other races, not Hispanic or Latino",1700
12071040116,1400000US12071040116,Total population,1583
12071040116,1400000US12071040116,White alone,1583
12071040116,1400000US12071040116,White alone or in combination with one or more other races,1583
12071040116,1400000US12071040116,Hispanic or Latino (of any race) (200-299),-
12071040116,1400000US12071040116,"White alone, not Hispanic or Latino",1562
12071040116,1400000US12071040116,"White alone or in combination with one or more other races, not Hispanic or Latino",1562
12071040116,1400000US12071040116,German (032-045),1970
12071040116,1400000US12071040116,"Irish (050, 081)",1521
12071040116,1400000US12071040116,"Italian (030-031, 051-074)",1234
12071040117,1400000US12071040117,Total population,1552
12071040117,1400000US12071040117,White alone,1656
12071040117,1400000US12071040117,White alone or in combination with one or more other races,1656
12071040117,1400000US12071040117,"White alone, not Hispanic or Latino",1656
12071040117,1400000US12071040117,"White alone or in combination with one or more other races, not Hispanic or Latino",1656
12071040117,1400000US12071040117,German (032-045),909
12071040118,1400000US12071040118,Total population,1153
12071040118,1400000US12071040118,White alone,1153
12071040118,1400000US12071040118,White alone or in combination with one or more other races,1153
12071040118,1400000US12071040118,"White alone, not Hispanic or Latino",1153
12071040118,1400000US12071040118,"White alone or in combination with one or more other races, not Hispanic or Latino",1153
12071040120,1400000US12071040120,Total population,-
12071040120,1400000US12071040120,White alone,-
12071040120,1400000US12071040120,White alone or in combination with one or more other races,-
12071040120,1400000US12071040120,"White alone, not Hispanic or Latino",-
12071040120,1400000US12071040120,"White alone or in combination with one or more other races, not Hispanic or Latino",-
12071040121,1400000US12071040121,Total population,1061
12071040121,1400000US12071040121,White alone,1026
12071040121,1400000US12071040121,White alone or in combination with one or more other races,1026
12071040121,1400000US12071040121,Hispanic or Latino (of any race) (200-299),976
12071040121,1400000US12071040121,"White alone, not Hispanic or Latino",-
12071040121,1400000US12071040121,"White alone or in combination with one or more other races, not Hispanic or Latino",-
12071040122,1400000US12071040122,Total population,944
12071040122,1400000US12071040122,White alone,941
12071040122,1400000US12071040122,White alone or in combination with one or more other races,968
12071040122,1400000US12071040122,Hispanic or Latino (of any race) (200-299),1106
12071040123,1400000US12071040123,Total population,826
12071040123,1400000US12071040123,White alone,807
12071040123,1400000US12071040123,White alone or in combination with one or more other races,807
12071040123,1400000US12071040123,"White alone, not Hispanic or Latino",577
12071040123,1400000US12071040123,"White alone or in combination with one or more other races, not Hispanic or Latino",577
12071040123,1400000US12071040123,German (032-045),856
12071040124,1400000US12071040124,Total population,963
12071040124,1400000US12071040124,White alone,970
12071040124,1400000US12071040124,White alone or in combination with one or more other races,1074
12071040124,1400000US12071040124,Hispanic or Latino (of any race) (200-299),898
12071040124,1400000US12071040124,"White alone, not Hispanic or Latino",993
12071040124,1400000US12071040124,"White alone or in combination with one or more other races, not Hispanic or Latino",993
12071040124,1400000US12071040124,German (032-045),972
12071040125,1400000US12071040125,Total population,951
12071040125,1400000US12071040125,White alone,951
12071040125,1400000US12071040125,White alone or in combination with one or more other races,951
12071040125,1400000US12071040125,"White alone, not Hispanic or Latino",1116
12071040125,1400000US12071040125,"White alone or in combination with one or more other races, not Hispanic or Latino",1116
12071040126,1400000US12071040126,Total population,1160
12071040126,1400000US12071040126,White alone,1090
12071040126,1400000US12071040126,White alone or in combination with one or more other races,1090
12071040126,1400000US12071040126,Hispanic or Latino (of any race) (200-299),1105
12071040126,1400000US12071040126,"White alone, not Hispanic or Latino",-
12071040126,1400000US12071040126,"White alone or in combination with one or more other races, not Hispanic or Latino",-
12071040127,1400000US12071040127,Total population,891
12071040127,1400000US12071040127,White alone,923
12071040127,1400000US12071040127,White alone or in combination with one or more other races,923
12071040127,1400000US12071040127,"White alone, not Hispanic or Latino",1031
12071040127,1400000US12071040127,"White alone or in combination with one or more other races, not Hispanic or Latino",1031
12071040203,1400000US12071040203,Total population,1020
12071040203,1400000US12071040203,White alone,1044
12071040203,1400000US12071040203,White alone or in combination with one or more other races,1044
12071040203,1400000US12071040203,Black or African American alone or in combination with one or more other races,1076
12071040203,1400000US12071040203,Hispanic or Latino (of any race) (200-299),650
12071040203,1400000US12071040203,"White alone, not Hispanic or Latino",1034
12071040203,1400000US12071040203,"White alone or in combination with one or more other races, not Hispanic or Latino",1034
12071040203,1400000US12071040203,"White alone, Hispanic or Latino",1068
12071040203,1400000US12071040203,"White alone or in combination with one or more other races, Hispanic or Latino",1068
12071040203,1400000US12071040203,German (032-045),-
12071040203,1400000US12071040203,"Irish (050, 081)",1107
12071040205,1400000US12071040205,Total population,1078
12071040205,1400000US12071040205,White alone,1119
12071040205,1400000US12071040205,White alone or in combination with one or more other races,1119
12071040205,1400000US12071040205,"White alone, not Hispanic or Latino",1164
12071040205,1400000US12071040205,"White alone or in combination with one or more other races, not Hispanic or Latino",1164
12071040206,1400000US12071040206,Total population,1212
12071040206,1400000US12071040206,White alone,1212
12071040206,1400000US12071040206,White alone or in combination with one or more other races,1212
12071040206,1400000US12071040206,"White alone, not Hispanic or Latino",1212
12071040206,1400000US12071040206,"White alone or in combination with one or more other races, not Hispanic or Latino",1212
12071040207,1400000US12071040207,Total population,974
12071040207,1400000US12071040207,White alone,969
12071040207,1400000US12071040207,White alone or in combination with one or more other races,969
12071040207,1400000US12071040207,"White alone, not Hispanic or Latino",923
12071040207,1400000US12071040207,"White alone or in combination with one or more other races, not Hispanic or Latino",923
12071040208,1400000US12071040208,Total population,1113
12071040208,1400000US12071040208,White alone,1106
12071040208,1400000US12071040208,White alone or in combination with one or more other races,1106
12071040208,1400000US12071040208,"White alone, not Hispanic or Latino",-
12071040208,1400000US12071040208,"White alone or in combination with one or more other races, not Hispanic or Latino",-
12071040209,1400000US12071040209,Total population,1198
12071040209,1400000US12071040209,White alone,-
12071040209,1400000US12071040209,White alone or in combination with one or more other races,-
12071040209,1400000US12071040209,"White alone, not Hispanic or Latino",-
12071040209,1400000US12071040209,"White alone or in combination with one or more other races, not Hispanic or Latino",-
12071040210,1400000US12071040210,Total population,928
12071040210,1400000US12071040210,White alone,928
12071040210,1400000US12071040210,White alone or in combination with one or more other races,928
12071040210,1400000US12071040210,"White alone, not Hispanic or Latino",-
12071040210,1400000US12071040210,"White alone or in combination with one or more other races, not Hispanic or Latino",-
12071040301,1400000US12071040301,Total population,1118
12071040301,1400000US12071040301,White alone,1110
12071040301,1400000US12071040301,White alone or in combination with one or more other races,1110
12071040301,1400000US12071040301,Hispanic or Latino (of any race) (200-299),1114
12071040301,1400000US12071040301,"White alone, not Hispanic or Latino",1123
12071040301,1400000US12071040301,"White alone or in combination with one or more other races, not Hispanic or Latino",1123
12071040301,1400000US12071040301,"White alone, Hispanic or Latino",1083
12071040301,1400000US12071040301,"White alone or in combination with one or more other races, Hispanic or Latino",1083
12071040302,1400000US12071040302,Total population,948
12071040302,1400000US12071040302,White alone,948
12071040302,1400000US12071040302,White alone or in combination with one or more other races,948
12071040302,1400000US12071040302,"White alone, not Hispanic or Latino",956
12071040302,1400000US12071040302,"White alone or in combination with one or more other races, not Hispanic or Latino",956
12071040303,1400000US12071040303,Total population,1147
12071040303,1400000US12071040303,White alone,1162
12071040303,1400000US12071040303,White alone or in combination with one or more other races,1151
12071040303,1400000US12071040303,Hispanic or Latino (of any race) (200-299),960
12071040303,1400000US12071040303,"White alone, not Hispanic or Latino",1290
12071040303,1400000US12071040303,"White alone or in combination with one or more other races, not Hispanic or Latino",1248
12071040304,1400000US12071040304,Total population,682
12071040304,1400000US12071040304,White alone,669
12071040304,1400000US12071040304,White alone or in combination with one or more other races,669
12071040304,1400000US12071040304,"White alone, not Hispanic or Latino",804
12071040304,1400000US12071040304,"White alone or in combination with one or more other races, not Hispanic or Latino",804
12071040305,1400000US12071040305,Total population,1008
12071040305,1400000US12071040305,White alone,1043
12071040305,1400000US12071040305,White alone or in combination with one or more other races,1043
12071040305,1400000US12071040305,Hispanic or Latino (of any race) (200-299),985
12071040305,1400000US12071040305,"White alone, not Hispanic or Latino",1109
12071040305,1400000US12071040305,"White alone or in combination with one or more other races, not Hispanic or Latino",1109
12071040305,1400000US12071040305,"White alone, Hispanic or Latino",991
12071040305,1400000US12071040305,"White alone or in combination with one or more other races, Hispanic or Latino",991
12071040308,1400000US12071040308,Total population,1119
12071040309,1400000US12071040309,Total population,514
12071040309,1400000US12071040309,White alone,473
12071040309,1400000US12071040309,White alone or in combination with one or more other races,473
12071040309,1400000US12071040309,Hispanic or Latino (of any race) (200-299),627
12071040309,1400000US12071040309,"White alone, not Hispanic or Latino",454
12071040309,1400000US12071040309,"White alone or in combination with one or more other races, not Hispanic or Latino",454
12071040309,1400000US12071040309,"White alone or in combination with one or more other races, Hispanic or Latino",508
12071040309,1400000US12071040309,German (032-045),-
12071040310,1400000US12071040310,Total population,1394
12071040310,1400000US12071040310,White alone,1394
12071040310,1400000US12071040310,White alone or in combination with one or more other races,1394
12071040310,1400000US12071040310,"White alone, not Hispanic or Latino",1394
12071040310,1400000US12071040310,"White alone or in combination with one or more other races, not Hispanic or Latino",1394
12071040311,1400000US12071040311,Total population,748
12071040311,1400000US12071040311,White alone,746
12071040311,1400000US12071040311,White alone or in combination with one or more other races,746
12071040311,1400000US12071040311,"White alone, not Hispanic or Latino",712
12071040311,1400000US12071040311,"White alone or in combination with one or more other races, not Hispanic or Latino",712
12071040313,1400000US12071040313,Total population,781
12071050104,1400000US12071050104,Total population,1162
12071050104,1400000US12071050104,White alone,1097
12071050104,1400000US12071050104,White alone or in combination with one or more other races,1162
12071050104,1400000US12071050104,"White alone, not Hispanic or Latino",1097
12071050104,1400000US12071050104,"White alone or in combination with one or more other races, not Hispanic or Latino",1162
12071050104,1400000US12071050104,German (032-045),-
12071050105,1400000US12071050105,Total population,779
12071050105,1400000US12071050105,White alone,770
12071050105,1400000US12071050105,White alone or in combination with one or more other races,770
12071050105,1400000US12071050105,"White alone, not Hispanic or Latino",770
12071050105,1400000US12071050105,"White alone or in combination with one or more other races, not Hispanic or Latino",770
12071050106,1400000US12071050106,Total population,1228
12071050106,1400000US12071050106,White alone,1207
12071050106,1400000US12071050106,White alone or in combination with one or more other races,1228
12071050106,1400000US12071050106,"White alone, not Hispanic or Latino",1220
12071050106,1400000US12071050106,"White alone or in combination with one or more other races, not Hispanic or Latino",1244
12071050106,1400000US12071050106,German (032-045),-
12071050203,1400000US12071050203,Total population,1296
12071050203,1400000US12071050203,White alone,1296
12071050203,1400000US12071050203,White alone or in combination with one or more other races,1296
12071050203,1400000US12071050203,"White alone, not Hispanic or Latino",1296
12071050203,1400000US12071050203,"White alone or in combination with one or more other races, not Hispanic or Latino",1296
12071050203,1400000US12071050203,German (032-045),1163
12071050203,1400000US12071050203,"Irish (050, 081)",875
12071050204,1400000US12071050204,Total population,1333
12071050204,1400000US12071050204,White alone,1325
12071050204,1400000US12071050204,White alone or in combination with one or more other races,1325
12071050204,1400000US12071050204,"White alone, not Hispanic or Latino",1318
12071050204,1400000US12071050204,"White alone or in combination with one or more other races, not Hispanic or Latino",1318
12071050205,1400000US12071050205,Total population,862
12071050205,1400000US12071050205,White alone,814
12071050205,1400000US12071050205,White alone or in combination with one or more other races,814
12071050205,1400000US12071050205,"White alone, not Hispanic or Latino",814
12071050205,1400000US12071050205,"White alone or in combination with one or more other races, not Hispanic or Latino",814
12071050206,1400000US12071050206,Total population,977
12071050206,1400000US12071050206,White alone,977
12071050206,1400000US12071050206,White alone or in combination with one or more other races,977
12071050206,1400000US12071050206,"White alone, not Hispanic or Latino",1027
12071050206,1400000US12071050206,"White alone or in combination with one or more other races, not Hispanic or Latino",1027
12071050207,1400000US12071050207,Total population,1090
12071050207,1400000US12071050207,White alone,1090
12071050207,1400000US12071050207,White alone or in combination with one or more other races,1090
12071050207,1400000US12071050207,"White alone, not Hispanic or Latino",1135
12071050207,1400000US12071050207,"White alone or in combination with one or more other races, not Hispanic or Latino",1135
12071050208,1400000US12071050208,Total population,987
12071050208,1400000US12071050208,White alone,981
12071050208,1400000US12071050208,White alone or in combination with one or more other races,981
12071050208,1400000US12071050208,Hispanic or Latino (of any race) (200-299),1141
12071050208,1400000US12071050208,"White alone, not Hispanic or Latino",965
12071050208,1400000US12071050208,"White alone or in combination with one or more other races, not Hispanic or Latino",965
12071050208,1400000US12071050208,German (032-045),1022
12071050209,1400000US12071050209,Total population,872
12071050209,1400000US12071050209,White alone,852
12071050209,1400000US12071050209,White alone or in combination with one or more other races,855
12071050209,1400000US12071050209,Hispanic or Latino (of any race) (200-299),1099
12071050209,1400000US12071050209,"White alone, not Hispanic or Latino",847
12071050209,1400000US12071050209,"White alone or in combination with one or more other races, not Hispanic or Latino",850
12071050209,1400000US12071050209,German (032-045),803
12071050209,1400000US12071050209,"Irish (050, 081)",838
12071050305,1400000US12071050305,Total population,"2,000+"
12071050305,1400000US12071050305,White alone,"2,000+"
12071050305,1400000US12071050305,White alone or in combination with one or more other races,"2,000+"
12071050305,1400000US12071050305,"White alone, not Hispanic or Latino","2,000+"
12071050305,1400000US12071050305,"White alone or in combination with one or more other races, not Hispanic or Latino","2,000+"
12071050305,1400000US12071050305,"English (015, 022)","2,000+"
12071050305,1400000US12071050305,German (032-045),-
12071050305,1400000US12071050305,"Irish (050, 081)",-
12071050306,1400000US12071050306,Total population,1519
12071050306,1400000US12071050306,White alone,1519
12071050306,1400000US12071050306,White alone or in combination with one or more other races,1519
12071050306,1400000US12071050306,"White alone, not Hispanic or Latino",1519
12071050306,1400000US12071050306,"White alone or in combination with one or more other races, not Hispanic or Latino",1519
12071050307,1400000US12071050307,Total population,1485
12071050307,1400000US12071050307,White alone,1485
12071050307,1400000US12071050307,White alone or in combination with one or more other races,1485
12071050307,1400000US12071050307,"White alone, not Hispanic or Latino",1485
12071050307,1400000US12071050307,"White alone or in combination with one or more other races, not Hispanic or Latino",1485
12071050307,1400000US12071050307,"English (015, 022)",-
12071050307,1400000US12071050307,German (032-045),-
12071050307,1400000US12071050307,"Irish (050, 081)",-
12071050308,1400000US12071050308,Total population,887
12071050308,1400000US12071050308,White alone,902
12071050308,1400000US12071050308,White alone or in combination with one or more other races,905
12071050308,1400000US12071050308,Hispanic or Latino (of any race) (200-299),845
12071050308,1400000US12071050308,"White alone, not Hispanic or Latino",982
12071050308,1400000US12071050308,"White alone or in combination with one or more other races, not Hispanic or Latino",982
12071050308,1400000US12071050308,German (032-045),1052
12071050308,1400000US12071050308,"Irish (050, 081)",784
12071050310,1400000US12071050310,Total population,1388
12071050310,1400000US12071050310,White alone,1395
12071050310,1400000US12071050310,White alone or in combination with one or more other races,1395
12071050310,1400000US12071050310,"White alone, not Hispanic or Latino",1398
12071050310,1400000US12071050310,"White alone or in combination with one or more other races, not Hispanic or Latino",1398
12071050310,1400000US12071050310,"English (015, 022)",1268
12071050310,1400000US12071050310,German (032-045),895
12071050310,1400000US12071050310,"Irish (050, 081)",-
12071050310,1400000US12071050310,"Italian (030-031, 051-074)",1672
12071050311,1400000US12071050311,Total population,1157
12071050311,1400000US12071050311,White alone,1170
12071050311,1400000US12071050311,White alone or in combination with one or more other races,1170
12071050311,1400000US12071050311,"White alone, not Hispanic or Latino",1162
12071050311,1400000US12071050311,"White alone or in combination with one or more other races, not Hispanic or Latino",1162
12071050311,1400000US12071050311,German (032-045),1097
12071050311,1400000US12071050311,"Irish (050, 081)","2,000+"
12071050311,1400000US12071050311,"Italian (030-031, 051-074)",1143
12071050312,1400000US12071050312,Total population,385
12071050312,1400000US12071050312,White alone,385
12071050312,1400000US12071050312,White alone or in combination with one or more other races,385
12071050312,1400000US12071050312,"White alone, not Hispanic or Latino",1289
12071050312,1400000US12071050312,"White alone or in combination with one or more other races, not Hispanic or Latino",1289
12071050313,1400000US12071050313,Total population,966
12071050313,1400000US12071050313,White alone,1100
12071050313,1400000US12071050313,White alone or in combination with one or more other races,1100
12071050313,1400000US12071050313,"White alone, not Hispanic or Latino",1100
12071050313,1400000US12071050313,"White alone or in combination with one or more other races, not Hispanic or Latino",1100
12071050313,1400000US12071050313,"English (015, 022)","2,000+"
12071050313,1400000US12071050313,German (032-045),906
12071050313,1400000US12071050313,"Irish (050, 081)",959
12071050314,1400000US12071050314,Total population,904
12071050314,1400000US12071050314,White alone,882
12071050314,1400000US12071050314,White alone or in combination with one or more other races,882
12071050314,1400000US12071050314,"White alone, not Hispanic or Latino",931
12071050314,1400000US12071050314,"White alone or in combination with one or more other races, not Hispanic or Latino",931
12071050314,1400000US12071050314,"English (015, 022)",-
12071050314,1400000US12071050314,German (032-045),915
12071050400,1400000US12071050400,Total population,985
12071050400,1400000US12071050400,White alone,989
12071050400,1400000US12071050400,White alone or in combination with one or more other races,989
12071050400,1400000US12071050400,Hispanic or Latino (of any race) (200-299),1022
12071050400,1400000US12071050400,Mexican (210-220),984
12071050400,1400000US12071050400,"White alone, not Hispanic or Latino",946
12071050400,1400000US12071050400,"White alone or in combination with one or more other races, not Hispanic or Latino",946
