Id2,Id,Estimate; Per capita income in the past 12 months (in 2010 inflation-adjusted dollars),Margin of Error; Per capita income in the past 12 months (in 2010 inflation-adjusted dollars)
12007000100,1400000US12007000100,16544,2742
12007000100,1400000US12007000100,11056,2801
12007000100,1400000US12007000100,10583,2617
12007000200,1400000US12007000200,16254,2312
12007000200,1400000US12007000200,19211,2631
12007000200,1400000US12007000200,18760,2621
12007000200,1400000US12007000200,4078,1851
12007000200,1400000US12007000200,3779,1791
12007000200,1400000US12007000200,19414,2647
12007000200,1400000US12007000200,19076,2611
12007000200,1400000US12007000200,4179,1889
12007000200,1400000US12007000200,3865,1828
12007000200,1400000US12007000200,18273,5274
12007000300,1400000US12007000300,21476,2177
12007000300,1400000US12007000300,22539,2281
12007000300,1400000US12007000300,22669,2246
12007000300,1400000US12007000300,22633,2382
12007000300,1400000US12007000300,22774,2351
12007000300,1400000US12007000300,31222,5764
12007000300,1400000US12007000300,21329,7513
12007000300,1400000US12007000300,21476,6505
12007000300,1400000US12007000300,21163,5957
12007000400,1400000US12007000400,14724,1659
12007000400,1400000US12007000400,17153,1948
12007000400,1400000US12007000400,17132,1945
12007000400,1400000US12007000400,8198,2378
12007000400,1400000US12007000400,8293,2386
12007000400,1400000US12007000400,17752,2002
12007000400,1400000US12007000400,17729,1998
12007000400,1400000US12007000400,8267,2389
12007000400,1400000US12007000400,8361,2397
12007000400,1400000US12007000400,25268,11693
12007000400,1400000US12007000400,22983,13296
12007000400,1400000US12007000400,13357,4741
12007000400,1400000US12007000400,18068,6622
12009060101,1400000US12009060101,20431,2923
12009060101,1400000US12009060101,21119,3511
12009060101,1400000US12009060101,20905,3471
12009060101,1400000US12009060101,21119,3511
12009060101,1400000US12009060101,20905,3471
12009060102,1400000US12009060102,26144,4120
12009060102,1400000US12009060102,26223,4201
12009060102,1400000US12009060102,26223,4201
12009060102,1400000US12009060102,26253,4313
12009060102,1400000US12009060102,26253,4313
12009060102,1400000US12009060102,34549,10881
12009060200,1400000US12009060200,30503,3359
12009060200,1400000US12009060200,30454,3449
12009060200,1400000US12009060200,30388,3415
12009060200,1400000US12009060200,31387,3621
12009060200,1400000US12009060200,31354,3605
12009060200,1400000US12009060200,39201,7935
12009060200,1400000US12009060200,33400,7391
12009060300,1400000US12009060300,19969,1640
12009060300,1400000US12009060300,21081,1927
12009060300,1400000US12009060300,20812,1893
12009060300,1400000US12009060300,21739,2049
12009060300,1400000US12009060300,21563,2031
12009060300,1400000US12009060300,25970,4630
12009060300,1400000US12009060300,22317,5309
12009060300,1400000US12009060300,23366,4287
12009060400,1400000US12009060400,20839,4287
12009060400,1400000US12009060400,22796,4856
12009060400,1400000US12009060400,22744,4812
12009060400,1400000US12009060400,22829,5031
12009060400,1400000US12009060400,22829,5031
12009060500,1400000US12009060500,20630,1900
12009060500,1400000US12009060500,22117,2364
12009060500,1400000US12009060500,21955,2258
12009060500,1400000US12009060500,21747,2359
12009060500,1400000US12009060500,21583,2253
12009060500,1400000US12009060500,23261,3786
12009060500,1400000US12009060500,29214,4774
12009060500,1400000US12009060500,20588,5333
12009060600,1400000US12009060600,22383,4269
12009060600,1400000US12009060600,25662,6248
12009060600,1400000US12009060600,25031,6100
12009060600,1400000US12009060600,15734,3686
12009060600,1400000US12009060600,14890,3247
12009060600,1400000US12009060600,27961,6583
12009060600,1400000US12009060600,27158,6447
12009060600,1400000US12009060600,15734,3686
12009060600,1400000US12009060600,14890,3247
12009060700,1400000US12009060700,12278,2321
12009060700,1400000US12009060700,14826,4772
12009060700,1400000US12009060700,13850,4332
12009060700,1400000US12009060700,11338,2462
12009060700,1400000US12009060700,11024,2271
12009060700,1400000US12009060700,14565,5415
12009060700,1400000US12009060700,13912,5160
12009060700,1400000US12009060700,11319,2470
12009060700,1400000US12009060700,11004,2278
12009061001,1400000US12009061001,28047,3904
12009061001,1400000US12009061001,27304,3375
12009061001,1400000US12009061001,26816,3192
12009061001,1400000US12009061001,27037,3558
12009061001,1400000US12009061001,26528,3364
12009061002,1400000US12009061002,23032,2904
12009061002,1400000US12009061002,24081,2719
12009061002,1400000US12009061002,23964,2715
12009061002,1400000US12009061002,24336,2692
12009061002,1400000US12009061002,24217,2684
12009061100,1400000US12009061100,31751,6239
12009061100,1400000US12009061100,33783,7906
12009061100,1400000US12009061100,33010,7626
12009061100,1400000US12009061100,34803,8388
12009061100,1400000US12009061100,33936,8099
12009061100,1400000US12009061100,30394,5922
12009061100,1400000US12009061100,60932,39291
12009061100,1400000US12009061100,26096,9798
12009061201,1400000US12009061201,28770,2494
12009061201,1400000US12009061201,30948,2780
12009061201,1400000US12009061201,30672,2730
12009061201,1400000US12009061201,30928,2737
12009061201,1400000US12009061201,30646,2680
12009061201,1400000US12009061201,34731,6656
12009061201,1400000US12009061201,26349,4465
12009061201,1400000US12009061201,35338,9168
12009061202,1400000US12009061202,31857,5107
12009061202,1400000US12009061202,32286,5682
12009061202,1400000US12009061202,32116,5639
12009061202,1400000US12009061202,30892,5780
12009061202,1400000US12009061202,30717,5720
12009062103,1400000US12009062103,27424,1980
12009062103,1400000US12009062103,28251,2176
12009062103,1400000US12009062103,28023,2149
12009062103,1400000US12009062103,28493,2163
12009062103,1400000US12009062103,28248,2143
12009062103,1400000US12009062103,26690,5625
12009062103,1400000US12009062103,24850,4067
12009062103,1400000US12009062103,23187,3737
12009062104,1400000US12009062104,24905,2473
12009062104,1400000US12009062104,25348,2569
12009062104,1400000US12009062104,25434,2639
12009062104,1400000US12009062104,26342,2807
12009062104,1400000US12009062104,26472,2825
12009062104,1400000US12009062104,25761,5412
12009062104,1400000US12009062104,27951,4789
12009062104,1400000US12009062104,29501,9954
12009062106,1400000US12009062106,21828,3603
12009062106,1400000US12009062106,21855,4153
12009062106,1400000US12009062106,21879,4119
12009062106,1400000US12009062106,22600,4334
12009062106,1400000US12009062106,22623,4299
12009062107,1400000US12009062107,30523,11253
12009062107,1400000US12009062107,31186,11771
12009062107,1400000US12009062107,30982,11497
12009062107,1400000US12009062107,29388,11996
12009062107,1400000US12009062107,29210,11725
12009062108,1400000US12009062108,24689,2307
12009062108,1400000US12009062108,24465,2365
12009062108,1400000US12009062108,23672,2390
12009062108,1400000US12009062108,24306,2196
12009062108,1400000US12009062108,23464,2229
12009062108,1400000US12009062108,23853,3974
12009062108,1400000US12009062108,23551,5009
12009062108,1400000US12009062108,18190,4390
12009062109,1400000US12009062109,17900,2674
12009062109,1400000US12009062109,21333,3281
12009062109,1400000US12009062109,21012,3240
12009062109,1400000US12009062109,7889,3786
12009062109,1400000US12009062109,7710,3596
12009062109,1400000US12009062109,21890,3479
12009062109,1400000US12009062109,21636,3437
12009062109,1400000US12009062109,7889,3786
12009062109,1400000US12009062109,7808,3629
12009062109,1400000US12009062109,21269,5043
12009062109,1400000US12009062109,23427,7329
12009062109,1400000US12009062109,15671,6718
12009062301,1400000US12009062301,14153,2963
12009062301,1400000US12009062301,19257,5881
12009062301,1400000US12009062301,19257,5881
12009062301,1400000US12009062301,9734,3180
12009062301,1400000US12009062301,9734,3180
12009062301,1400000US12009062301,20578,5737
12009062301,1400000US12009062301,20578,5737
12009062301,1400000US12009062301,9734,3180
12009062301,1400000US12009062301,9734,3180
12009062302,1400000US12009062302,14183,2546
12009062302,1400000US12009062302,16713,3731
12009062302,1400000US12009062302,16743,3771
12009062302,1400000US12009062302,16750,4107
12009062302,1400000US12009062302,16782,4133
12009062400,1400000US12009062400,17773,1853
12009062400,1400000US12009062400,19084,2261
12009062400,1400000US12009062400,18894,2207
12009062400,1400000US12009062400,19819,2652
12009062400,1400000US12009062400,19727,2647
12009062400,1400000US12009062400,21884,4538
12009062500,1400000US12009062500,18817,2573
12009062500,1400000US12009062500,23304,3467
12009062500,1400000US12009062500,23251,3369
12009062500,1400000US12009062500,13639,3647
12009062500,1400000US12009062500,13683,3626
12009062500,1400000US12009062500,22864,3442
12009062500,1400000US12009062500,22818,3343
12009062500,1400000US12009062500,13639,3647
12009062500,1400000US12009062500,13683,3626
12009062600,1400000US12009062600,12624,2440
12009062600,1400000US12009062600,11783,2908
12009062600,1400000US12009062600,11606,2858
12009062600,1400000US12009062600,11783,2908
12009062600,1400000US12009062600,11606,2858
12009062800,1400000US12009062800,40552,8533
12009062800,1400000US12009062800,40492,8982
12009062800,1400000US12009062800,40365,8913
12009062800,1400000US12009062800,42347,10114
12009062800,1400000US12009062800,42182,10027
12009062800,1400000US12009062800,29633,9904
12009062900,1400000US12009062900,23287,2899
12009062900,1400000US12009062900,25637,4044
12009062900,1400000US12009062900,25516,3980
12009062900,1400000US12009062900,18537,4070
12009062900,1400000US12009062900,18361,3949
12009062900,1400000US12009062900,26324,4293
12009062900,1400000US12009062900,26185,4223
12009062900,1400000US12009062900,18591,4355
12009062900,1400000US12009062900,18405,4217
12009063000,1400000US12009063000,29360,3824
12009063000,1400000US12009063000,31519,4560
12009063000,1400000US12009063000,31167,4515
12009063000,1400000US12009063000,31859,4669
12009063000,1400000US12009063000,31487,4621
12009063000,1400000US12009063000,34559,16811
12009063000,1400000US12009063000,24601,7546
12009063102,1400000US12009063102,33480,2924
12009063102,1400000US12009063102,35011,3412
12009063102,1400000US12009063102,34495,3345
12009063102,1400000US12009063102,35180,3611
12009063102,1400000US12009063102,34635,3549
12009063102,1400000US12009063102,46676,13206
12009063102,1400000US12009063102,38740,7073
12009063102,1400000US12009063102,32512,5009
12009063102,1400000US12009063102,36117,16073
12009063104,1400000US12009063104,24077,2659
12009063104,1400000US12009063104,24086,3002
12009063104,1400000US12009063104,24144,2937
12009063104,1400000US12009063104,24401,3093
12009063104,1400000US12009063104,24455,3023
12009063105,1400000US12009063105,28389,1978
12009063105,1400000US12009063105,29961,2101
12009063105,1400000US12009063105,29558,2070
12009063105,1400000US12009063105,22320,6592
12009063105,1400000US12009063105,22320,6592
12009063105,1400000US12009063105,29894,2126
12009063105,1400000US12009063105,29472,2081
12009063105,1400000US12009063105,22320,6592
12009063105,1400000US12009063105,22320,6592
12009063105,1400000US12009063105,38960,5504
12009063105,1400000US12009063105,30284,4742
12009063105,1400000US12009063105,29570,5555
12009063105,1400000US12009063105,30824,8499
12009063105,1400000US12009063105,17300,6921
12009063106,1400000US12009063106,28931,2539
12009063106,1400000US12009063106,30106,2956
12009063106,1400000US12009063106,29558,2890
12009063106,1400000US12009063106,31840,3067
12009063106,1400000US12009063106,31146,2962
12009063107,1400000US12009063107,35800,2658
12009063107,1400000US12009063107,37091,2726
12009063107,1400000US12009063107,36824,2681
12009063107,1400000US12009063107,38306,2776
12009063107,1400000US12009063107,38036,2712
12009063107,1400000US12009063107,43037,6812
12009063107,1400000US12009063107,32674,6627
12009063107,1400000US12009063107,42706,5970
12009063107,1400000US12009063107,29127,7988
12009064102,1400000US12009064102,35264,2508
12009064102,1400000US12009064102,36392,2541
12009064102,1400000US12009064102,36089,2587
12009064102,1400000US12009064102,37591,2709
12009064102,1400000US12009064102,37233,2705
12009064102,1400000US12009064102,32377,5992
12009064102,1400000US12009064102,39033,6711
12009064102,1400000US12009064102,53234,9050
12009064123,1400000US12009064123,26754,2245
12009064123,1400000US12009064123,27983,2584
12009064123,1400000US12009064123,27535,2351
12009064123,1400000US12009064123,27794,2430
12009064123,1400000US12009064123,27483,2261
12009064123,1400000US12009064123,22724,5313
12009064123,1400000US12009064123,26464,6517
12009064124,1400000US12009064124,25224,3961
12009064124,1400000US12009064124,25652,4514
12009064124,1400000US12009064124,24908,4177
12009064124,1400000US12009064124,25552,4503
12009064124,1400000US12009064124,24809,4167
12009064124,1400000US12009064124,29648,6302
12009064125,1400000US12009064125,32321,6510
12009064125,1400000US12009064125,30072,3782
12009064125,1400000US12009064125,29363,3771
12009064125,1400000US12009064125,30496,4028
12009064125,1400000US12009064125,29852,4041
12009064126,1400000US12009064126,30699,3558
12009064126,1400000US12009064126,31063,3839
12009064126,1400000US12009064126,30763,3766
12009064126,1400000US12009064126,31124,3939
12009064126,1400000US12009064126,30893,3859
12009064127,1400000US12009064127,40227,8781
12009064127,1400000US12009064127,42448,9741
12009064127,1400000US12009064127,41812,9638
12009064127,1400000US12009064127,42531,10317
12009064127,1400000US12009064127,41854,10214
12009064127,1400000US12009064127,48058,16302
12009064127,1400000US12009064127,32258,10286
12009064127,1400000US12009064127,27532,8077
12009064127,1400000US12009064127,35985,7516
12009064128,1400000US12009064128,37120,3340
12009064128,1400000US12009064128,38254,3567
12009064128,1400000US12009064128,37194,3619
12009064128,1400000US12009064128,28772,18719
12009064128,1400000US12009064128,39087,3231
12009064128,1400000US12009064128,37915,3462
12009064128,1400000US12009064128,27606,19864
12009064128,1400000US12009064128,27606,19864
12009064128,1400000US12009064128,48686,12475
12009064128,1400000US12009064128,47640,9675
12009064128,1400000US12009064128,35409,10339
12009064128,1400000US12009064128,29571,5977
12009064128,1400000US12009064128,29164,14977
12009064201,1400000US12009064201,25436,4277
12009064201,1400000US12009064201,27269,4474
12009064201,1400000US12009064201,26940,4447
