GEO.id,GEO.id2,GEO.display-label,D001,D002,D003,D004,D005,D006,D007,D008,D009,D010,D011,D012,D013,D014,D015,D016,D017,D018,D019,D020,D021,D022,D023,D024,D025,D026,D027,D028,D029,D030,D031,D032,D033,D034,D035,D036,D037,D038,D039,D040,D041,D042,D043,D044,D045,D046,D047,D048,D049
Id,Id2,Geography,Total:,Male:,Male: - Under 5 years,Male: - 5 to 9 years,Male: - 10 to 14 years,Male: - 15 to 17 years,Male: - 18 and 19 years,Male: - 20 years,Male: - 21 years,Male: - 22 to 24 years,Male: - 25 to 29 years,Male: - 30 to 34 years,Male: - 35 to 39 years,Male: - 40 to 44 years,Male: - 45 to 49 years,Male: - 50 to 54 years,Male: - 55 to 59 years,Male: - 60 and 61 years,Male: - 62 to 64 years,Male: - 65 and 66 years,Male: - 67 to 69 years,Male: - 70 to 74 years,Male: - 75 to 79 years,Male: - 80 to 84 years,Male: - 85 years and over,Female:,Female: - Under 5 years,Female: - 5 to 9 years,Female: - 10 to 14 years,Female: - 15 to 17 years,Female: - 18 and 19 years,Female: - 20 years,Female: - 21 years,Female: - 22 to 24 years,Female: - 25 to 29 years,Female: - 30 to 34 years,Female: - 35 to 39 years,Female: - 40 to 44 years,Female: - 45 to 49 years,Female: - 50 to 54 years,Female: - 55 to 59 years,Female: - 60 and 61 years,Female: - 62 to 64 years,Female: - 65 and 66 years,Female: - 67 to 69 years,Female: - 70 to 74 years,Female: - 75 to 79 years,Female: - 80 to 84 years,Female: - 85 years and over
1000000US120730022015008,120730022015008,"Block 5008, Block Group 5, Census Tract 22.01, Leon County, Florida",44,18,0,2,1,2,0,0,2,1,0,3,2,0,0,2,0,2,1,0,0,0,0,0,0,26,1,2,1,3,2,0,0,1,1,3,0,1,2,1,4,0,2,1,0,0,0,0,1
1000000US120730022015009,120730022015009,"Block 5009, Block Group 5, Census Tract 22.01, Leon County, Florida",48,23,2,1,1,1,1,1,3,4,4,2,0,0,0,2,0,0,1,0,0,0,0,0,0,25,0,0,2,2,0,2,0,5,4,3,0,1,2,3,0,0,0,1,0,0,0,0,0
1000000US120730022015010,120730022015010,"Block 5010, Block Group 5, Census Tract 22.01, Leon County, Florida",26,19,1,1,0,0,0,0,3,4,2,4,0,0,1,0,1,0,0,0,1,0,1,0,0,7,0,0,0,0,0,0,0,3,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
1000000US120730022051000,120730022051000,"Block 1000, Block Group 1, Census Tract 22.05, Leon County, Florida",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US120730022051001,120730022051001,"Block 1001, Block Group 1, Census Tract 22.05, Leon County, Florida",664,295,30,17,14,10,11,19,14,61,56,25,10,10,5,5,2,0,0,0,5,1,0,0,0,369,20,13,16,8,28,36,24,80,69,22,10,16,4,6,5,2,0,3,4,2,0,1,0
1000000US120730022051002,120730022051002,"Block 1002, Block Group 1, Census Tract 22.05, Leon County, Florida",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US120730022051003,120730022051003,"Block 1003, Block Group 1, Census Tract 22.05, Leon County, Florida",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US120730022051004,120730022051004,"Block 1004, Block Group 1, Census Tract 22.05, Leon County, Florida",79,33,3,1,2,2,2,1,0,4,8,3,1,2,2,0,0,0,1,0,0,1,0,0,0,46,0,3,2,4,1,3,3,2,8,8,2,2,5,1,1,0,1,0,0,0,0,0,0
1000000US120730022051005,120730022051005,"Block 1005, Block Group 1, Census Tract 22.05, Leon County, Florida",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US120730022051006,120730022051006,"Block 1006, Block Group 1, Census Tract 22.05, Leon County, Florida",5,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US120730022051007,120730022051007,"Block 1007, Block Group 1, Census Tract 22.05, Leon County, Florida",87,58,2,0,1,0,4,6,11,24,7,1,0,1,1,0,0,0,0,0,0,0,0,0,0,29,1,0,0,0,2,2,4,15,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0
1000000US120730022051008,120730022051008,"Block 1008, Block Group 1, Census Tract 22.05, Leon County, Florida",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US120730022051009,120730022051009,"Block 1009, Block Group 1, Census Tract 22.05, Leon County, Florida",37,19,1,0,1,0,0,0,0,1,6,1,1,1,1,0,3,2,0,1,0,0,0,0,0,18,3,0,1,0,0,0,0,1,4,1,1,1,1,2,2,0,1,0,0,0,0,0,0
1000000US120730022051010,120730022051010,"Block 1010, Block Group 1, Census Tract 22.05, Leon County, Florida",150,68,6,5,5,2,2,0,3,2,9,5,5,1,3,3,4,1,1,5,0,3,2,1,0,82,5,5,4,5,1,0,3,3,9,3,3,7,4,6,6,3,5,0,2,3,1,2,2
1000000US120730022051011,120730022051011,"Block 1011, Block Group 1, Census Tract 22.05, Leon County, Florida",10,6,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1000000US120730022051012,120730022051012,"Block 1012, Block Group 1, Census Tract 22.05, Leon County, Florida",33,17,2,1,5,1,0,0,0,0,1,0,0,1,2,0,0,0,0,0,1,0,1,2,0,16,0,1,1,1,0,0,0,0,2,2,1,1,0,0,1,3,0,0,0,0,2,0,1
1000000US120730022051013,120730022051013,"Block 1013, Block Group 1, Census Tract 22.05, Leon County, Florida",200,79,7,10,7,3,7,0,1,5,3,8,9,7,3,3,1,4,0,0,0,0,0,1,0,121,14,10,11,4,4,3,2,5,10,9,17,7,5,3,5,6,2,0,0,0,0,3,1
1000000US120730022051014,120730022051014,"Block 1014, Block Group 1, Census Tract 22.05, Leon County, Florida",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US120730022051015,120730022051015,"Block 1015, Block Group 1, Census Tract 22.05, Leon County, Florida",44,22,2,0,3,1,2,0,1,0,3,1,0,1,2,1,2,0,1,1,0,0,0,0,1,22,2,1,1,0,0,0,1,0,3,2,0,2,3,4,1,0,1,0,0,1,0,0,0
1000000US120730022051016,120730022051016,"Block 1016, Block Group 1, Census Tract 22.05, Leon County, Florida",259,125,8,11,9,13,4,5,1,8,12,12,3,9,10,8,6,1,1,0,0,2,0,1,1,134,8,11,16,5,4,2,1,7,9,6,14,14,13,13,4,2,2,0,0,0,0,3,0
1000000US120730022051017,120730022051017,"Block 1017, Block Group 1, Census Tract 22.05, Leon County, Florida",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US120730022051018,120730022051018,"Block 1018, Block Group 1, Census Tract 22.05, Leon County, Florida",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US120730022051019,120730022051019,"Block 1019, Block Group 1, Census Tract 22.05, Leon County, Florida",14,8,0,0,0,1,0,1,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,1,0,6,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,1,0,0
1000000US120730022051020,120730022051020,"Block 1020, Block Group 1, Census Tract 22.05, Leon County, Florida",4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1000000US120730022051021,120730022051021,"Block 1021, Block Group 1, Census Tract 22.05, Leon County, Florida",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US120730022051022,120730022051022,"Block 1022, Block Group 1, Census Tract 22.05, Leon County, Florida",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US120730022051023,120730022051023,"Block 1023, Block Group 1, Census Tract 22.05, Leon County, Florida",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US120730022052000,120730022052000,"Block 2000, Block Group 2, Census Tract 22.05, Leon County, Florida",63,26,2,3,1,1,0,0,1,1,2,3,1,2,1,3,0,1,2,0,1,0,1,0,0,37,3,1,2,1,1,0,0,1,10,2,2,2,3,1,1,0,2,1,2,1,1,0,0
1000000US120730022052001,120730022052001,"Block 2001, Block Group 2, Census Tract 22.05, Leon County, Florida",265,123,23,9,11,1,2,5,2,9,32,13,7,1,4,2,0,1,1,0,0,0,0,0,0,142,13,11,5,3,6,7,4,21,34,12,9,6,5,2,0,3,1,0,0,0,0,0,0
1000000US120730022052002,120730022052002,"Block 2002, Block Group 2, Census Tract 22.05, Leon County, Florida",83,36,0,4,2,3,0,0,3,5,5,3,3,2,1,4,0,0,0,1,0,0,0,0,0,47,8,3,0,1,0,1,0,3,9,8,2,5,2,1,1,0,2,1,0,0,0,0,0
1000000US120730022052003,120730022052003,"Block 2003, Block Group 2, Census Tract 22.05, Leon County, Florida",14,5,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1
1000000US120730022052004,120730022052004,"Block 2004, Block Group 2, Census Tract 22.05, Leon County, Florida",145,65,10,4,2,1,0,3,1,7,15,11,4,2,1,1,1,1,0,0,0,1,0,0,0,80,7,4,3,1,1,4,4,14,20,11,2,2,3,2,0,1,0,0,1,0,0,0,0
1000000US120730022052005,120730022052005,"Block 2005, Block Group 2, Census Tract 22.05, Leon County, Florida",38,15,1,2,1,0,1,1,0,2,4,0,0,1,1,0,0,0,1,0,0,0,0,0,0,23,3,3,2,3,1,0,1,0,2,2,2,1,1,0,1,0,1,0,0,0,0,0,0
1000000US120730022052006,120730022052006,"Block 2006, Block Group 2, Census Tract 22.05, Leon County, Florida",17,6,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,0,1,0,0,0,0,0,0,1,1,2,3,1,0,1,0,1,0,0,0,0,0,0
1000000US120730022052007,120730022052007,"Block 2007, Block Group 2, Census Tract 22.05, Leon County, Florida",19,7,0,1,0,0,0,0,1,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,12,0,0,2,0,1,1,0,2,1,1,0,1,1,0,0,0,0,0,0,0,2,0,0
1000000US120730022052008,120730022052008,"Block 2008, Block Group 2, Census Tract 22.05, Leon County, Florida",42,18,0,0,0,1,1,1,0,1,8,4,1,0,0,0,1,0,0,0,0,0,0,0,0,24,1,0,0,0,0,0,2,4,7,3,3,2,1,0,1,0,0,0,0,0,0,0,0
1000000US120730022052009,120730022052009,"Block 2009, Block Group 2, Census Tract 22.05, Leon County, Florida",1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US120730022052010,120730022052010,"Block 2010, Block Group 2, Census Tract 22.05, Leon County, Florida",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US120730022052011,120730022052011,"Block 2011, Block Group 2, Census Tract 22.05, Leon County, Florida",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US120730022052012,120730022052012,"Block 2012, Block Group 2, Census Tract 22.05, Leon County, Florida",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US120730022052013,120730022052013,"Block 2013, Block Group 2, Census Tract 22.05, Leon County, Florida",23,9,0,0,0,0,1,0,0,1,3,1,1,0,0,2,0,0,0,0,0,0,0,0,0,14,4,1,0,0,0,0,1,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1000000US120730022053000,120730022053000,"Block 3000, Block Group 3, Census Tract 22.05, Leon County, Florida",578,277,19,13,19,15,4,0,5,18,41,29,29,17,20,13,14,5,4,3,4,1,4,0,0,301,31,21,11,7,3,6,4,21,45,21,24,25,17,20,18,6,3,7,4,1,3,2,1
1000000US120730022053001,120730022053001,"Block 3001, Block Group 3, Census Tract 22.05, Leon County, Florida",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US120730022053002,120730022053002,"Block 3002, Block Group 3, Census Tract 22.05, Leon County, Florida",75,45,5,0,5,4,0,0,2,1,7,4,2,5,5,3,2,0,0,0,0,0,0,0,0,30,0,1,2,1,3,1,0,2,3,5,0,3,6,0,2,0,1,0,0,0,0,0,0
1000000US120730022053003,120730022053003,"Block 3003, Block Group 3, Census Tract 22.05, Leon County, Florida",41,17,2,0,0,0,0,1,0,3,8,0,1,1,0,0,1,0,0,0,0,0,0,0,0,24,0,1,0,1,2,1,1,2,3,1,2,1,2,1,0,0,0,0,0,1,1,4,0
1000000US120730022053004,120730022053004,"Block 3004, Block Group 3, Census Tract 22.05, Leon County, Florida",119,59,5,2,4,1,1,0,2,5,12,3,1,4,5,2,5,3,0,1,0,1,2,0,0,60,4,4,5,1,0,0,1,5,4,2,4,4,6,7,4,1,3,1,1,1,1,1,0
1000000US120730022053005,120730022053005,"Block 3005, Block Group 3, Census Tract 22.05, Leon County, Florida",36,16,2,1,1,1,0,0,0,1,1,1,0,1,2,2,0,0,2,0,0,0,0,0,1,20,0,0,3,0,1,0,0,1,2,0,1,1,4,3,2,0,0,0,0,1,0,1,0
1000000US120730022053006,120730022053006,"Block 3006, Block Group 3, Census Tract 22.05, Leon County, Florida",46,20,3,4,0,0,1,0,0,4,2,0,1,1,0,0,0,0,2,0,0,0,0,1,1,26,2,2,1,0,0,1,0,6,5,2,4,0,1,0,1,0,1,0,0,0,0,0,0
1000000US120730022053007,120730022053007,"Block 3007, Block Group 3, Census Tract 22.05, Leon County, Florida",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US120730022053008,120730022053008,"Block 3008, Block Group 3, Census Tract 22.05, Leon County, Florida",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US120730022054000,120730022054000,"Block 4000, Block Group 4, Census Tract 22.05, Leon County, Florida",60,22,4,0,3,0,1,0,0,3,1,1,4,0,2,1,0,0,1,0,1,0,0,0,0,38,4,2,2,1,2,1,1,2,5,5,1,0,0,0,5,0,0,0,4,1,2,0,0
1000000US120730022054001,120730022054001,"Block 4001, Block Group 4, Census Tract 22.05, Leon County, Florida",1262,589,49,61,39,33,9,11,9,37,83,54,41,31,20,30,36,5,12,4,11,7,4,3,0,673,46,56,33,25,22,25,16,41,79,71,45,32,51,29,35,13,17,4,7,9,8,7,2
1000000US120730022054002,120730022054002,"Block 4002, Block Group 4, Census Tract 22.05, Leon County, Florida",72,29,2,0,4,0,1,0,0,0,4,1,2,2,1,7,3,0,1,0,0,0,0,0,1,43,2,5,5,4,1,0,1,3,3,1,5,4,1,4,0,0,2,0,0,1,0,0,1
1000000US120730022054003,120730022054003,"Block 4003, Block Group 4, Census Tract 22.05, Leon County, Florida",41,17,1,0,0,1,0,0,0,0,2,1,2,0,1,4,3,0,1,0,0,1,0,0,0,24,1,1,0,1,0,1,0,0,3,2,1,1,3,4,2,1,1,0,0,0,1,0,1
1000000US120730022054004,120730022054004,"Block 4004, Block Group 4, Census Tract 22.05, Leon County, Florida",128,68,2,4,7,5,3,1,0,1,2,2,1,8,4,8,7,2,6,0,1,0,0,2,2,60,3,5,1,1,1,0,1,1,2,1,1,7,11,2,5,7,5,0,1,1,1,0,3
1000000US120730022054005,120730022054005,"Block 4005, Block Group 4, Census Tract 22.05, Leon County, Florida",25,12,0,0,3,1,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,1,0,1,1,13,0,1,1,2,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,2,0,0,1
1000000US120730022054006,120730022054006,"Block 4006, Block Group 4, Census Tract 22.05, Leon County, Florida",68,35,3,3,4,2,0,1,1,1,1,2,4,2,1,6,1,0,0,1,0,1,0,0,1,33,3,1,2,2,0,0,1,1,4,2,0,3,1,5,1,0,6,1,0,0,0,0,0
1000000US120730022054007,120730022054007,"Block 4007, Block Group 4, Census Tract 22.05, Leon County, Florida",81,38,2,5,6,2,0,1,2,0,5,4,3,2,1,0,2,0,1,0,0,2,0,0,0,43,2,4,2,0,1,0,0,3,7,4,4,2,4,3,3,0,1,0,2,1,0,0,0
1000000US120730022054008,120730022054008,"Block 4008, Block Group 4, Census Tract 22.05, Leon County, Florida",12,5,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,2,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
1000000US120730022054009,120730022054009,"Block 4009, Block Group 4, Census Tract 22.05, Leon County, Florida",81,41,6,0,3,2,0,0,1,3,3,2,1,1,3,4,2,1,1,2,2,0,3,1,0,40,4,2,3,2,0,0,2,2,2,3,2,2,2,5,3,1,0,0,1,3,0,1,0
1000000US120730022054010,120730022054010,"Block 4010, Block Group 4, Census Tract 22.05, Leon County, Florida",191,92,13,10,11,4,0,1,2,5,18,5,4,2,6,2,5,1,0,0,1,1,0,1,0,99,6,7,3,6,6,1,2,3,11,7,3,12,4,8,6,5,3,0,1,3,0,2,0
1000000US120730022054011,120730022054011,"Block 4011, Block Group 4, Census Tract 22.05, Leon County, Florida",85,40,3,4,1,2,1,2,0,4,5,1,4,2,5,0,2,2,1,0,1,0,0,0,0,45,0,3,2,1,2,1,0,0,5,6,5,2,3,6,2,1,2,0,1,0,1,1,1
1000000US120730022054012,120730022054012,"Block 4012, Block Group 4, Census Tract 22.05, Leon County, Florida",30,14,0,1,1,1,0,0,0,1,3,0,1,0,0,2,1,1,1,0,0,1,0,0,0,16,0,1,1,0,0,0,0,1,2,1,0,0,5,1,3,1,0,0,0,0,0,0,0
1000000US120730022054013,120730022054013,"Block 4013, Block Group 4, Census Tract 22.05, Leon County, Florida",68,28,3,3,1,0,0,1,1,0,6,1,1,1,3,3,1,0,1,1,0,0,0,1,0,40,1,4,1,2,0,0,1,3,6,3,0,0,7,2,2,0,1,4,0,2,1,0,0
1000000US120730022054014,120730022054014,"Block 4014, Block Group 4, Census Tract 22.05, Leon County, Florida",205,101,15,11,8,4,1,1,2,4,15,11,5,4,9,3,1,1,3,1,0,2,0,0,0,104,6,7,20,5,0,2,0,6,11,14,6,6,5,4,5,1,0,1,1,2,0,1,1
1000000US120730022054015,120730022054015,"Block 4015, Block Group 4, Census Tract 22.05, Leon County, Florida",38,19,2,0,1,1,0,2,4,1,0,3,2,0,0,0,0,0,0,3,0,0,0,0,0,19,1,1,2,0,0,1,0,0,2,1,3,2,0,1,2,0,1,1,1,0,0,0,0
1000000US120730022054016,120730022054016,"Block 4016, Block Group 4, Census Tract 22.05, Leon County, Florida",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US120730022054017,120730022054017,"Block 4017, Block Group 4, Census Tract 22.05, Leon County, Florida",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US120730022054018,120730022054018,"Block 4018, Block Group 4, Census Tract 22.05, Leon County, Florida",4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1000000US120730022061000,120730022061000,"Block 1000, Block Group 1, Census Tract 22.06, Leon County, Florida",98,49,6,6,6,0,1,0,1,3,11,2,2,3,3,2,2,1,0,0,0,0,0,0,0,49,6,5,2,2,0,1,1,5,7,5,4,2,3,1,1,0,1,2,0,0,1,0,0
1000000US120730022061001,120730022061001,"Block 1001, Block Group 1, Census Tract 22.06, Leon County, Florida",63,27,3,1,2,0,0,0,0,1,8,2,4,3,0,0,1,1,1,0,0,0,0,0,0,36,4,3,1,3,1,1,1,2,6,4,3,3,1,1,1,0,0,0,0,0,1,0,0
1000000US120730022061002,120730022061002,"Block 1002, Block Group 1, Census Tract 22.06, Leon County, Florida",79,44,0,2,3,2,2,1,0,0,1,2,0,4,3,6,3,1,3,0,5,3,2,0,1,35,0,0,2,4,0,2,0,0,1,1,0,4,4,4,3,0,2,0,1,5,2,0,0
1000000US120730022061003,120730022061003,"Block 1003, Block Group 1, Census Tract 22.06, Leon County, Florida",27,13,0,0,0,2,1,0,0,1,0,0,1,0,0,2,2,0,2,0,0,0,2,0,0,14,0,1,0,0,1,0,0,1,0,0,1,0,1,3,1,0,1,0,0,0,4,0,0
1000000US120730022061004,120730022061004,"Block 1004, Block Group 1, Census Tract 22.06, Leon County, Florida",27,13,1,2,1,0,0,0,0,0,1,1,2,1,0,0,1,1,0,0,0,2,0,0,0,14,0,3,2,0,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,1
1000000US120730022061005,120730022061005,"Block 1005, Block Group 1, Census Tract 22.06, Leon County, Florida",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US120730022061006,120730022061006,"Block 1006, Block Group 1, Census Tract 22.06, Leon County, Florida",338,167,2,10,13,7,3,0,0,7,7,1,8,11,18,10,14,15,18,4,8,5,5,1,0,171,6,5,14,9,3,0,1,4,4,7,6,10,15,21,20,10,16,4,5,3,3,2,3
1000000US120730022061007,120730022061007,"Block 1007, Block Group 1, Census Tract 22.06, Leon County, Florida",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US120730022061008,120730022061008,"Block 1008, Block Group 1, Census Tract 22.06, Leon County, Florida",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US120730022061009,120730022061009,"Block 1009, Block Group 1, Census Tract 22.06, Leon County, Florida",13,5,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,1,1,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0
1000000US120730022061010,120730022061010,"Block 1010, Block Group 1, Census Tract 22.06, Leon County, Florida",35,16,0,0,0,0,0,0,0,0,5,4,0,3,0,0,3,0,1,0,0,0,0,0,0,19,2,0,1,0,0,1,0,0,2,3,1,1,1,2,2,1,0,1,0,1,0,0,0
1000000US120730022061011,120730022061011,"Block 1011, Block Group 1, Census Tract 22.06, Leon County, Florida",44,25,1,3,2,1,0,0,0,2,6,5,1,0,0,2,0,0,1,0,0,1,0,0,0,19,2,1,1,0,0,0,0,1,4,6,3,0,0,0,0,0,0,0,0,0,0,0,1
1000000US120730022061012,120730022061012,"Block 1012, Block Group 1, Census Tract 22.06, Leon County, Florida",77,44,0,2,6,2,1,1,0,4,0,0,3,2,1,2,3,2,5,2,2,3,1,1,1,33,1,1,2,2,1,0,0,0,0,1,2,2,0,4,5,2,2,2,1,2,3,0,0
1000000US120730022061013,120730022061013,"Block 1013, Block Group 1, Census Tract 22.06, Leon County, Florida",43,19,2,0,0,1,0,0,0,1,1,1,0,1,3,1,3,1,0,0,0,1,1,2,0,24,0,1,2,1,1,1,0,0,1,0,1,0,1,2,5,0,0,2,1,2,1,2,0
1000000US120730022061014,120730022061014,"Block 1014, Block Group 1, Census Tract 22.06, Leon County, Florida",9,4,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
1000000US120730022061015,120730022061015,"Block 1015, Block Group 1, Census Tract 22.06, Leon County, Florida",113,57,1,2,7,3,1,0,1,3,2,1,5,3,4,4,12,1,3,0,1,1,1,1,0,56,2,2,2,3,0,0,0,3,2,3,3,4,7,10,3,3,2,2,2,2,0,0,1
1000000US120730022061016,120730022061016,"Block 1016, Block Group 1, Census Tract 22.06, Leon County, Florida",114,56,6,6,4,1,2,0,0,1,4,4,7,3,7,2,3,0,3,0,3,0,0,0,0,58,8,5,3,2,0,0,1,3,3,4,5,4,7,5,5,0,1,2,0,0,0,0,0
1000000US120730022061017,120730022061017,"Block 1017, Block Group 1, Census Tract 22.06, Leon County, Florida",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US120730022061018,120730022061018,"Block 1018, Block Group 1, Census Tract 22.06, Leon County, Florida",170,84,3,6,4,2,3,4,3,4,4,7,7,9,4,10,3,1,5,1,1,1,0,2,0,86,3,3,9,7,3,2,4,1,3,3,6,8,8,7,4,3,3,4,2,1,2,0,0
1000000US120730022061019,120730022061019,"Block 1019, Block Group 1, Census Tract 22.06, Leon County, Florida",65,29,4,5,3,1,1,0,0,2,4,2,3,0,0,0,3,0,0,0,1,0,0,0,0,36,4,2,2,1,0,1,0,2,4,3,4,3,1,2,5,0,2,0,0,0,0,0,0
1000000US120730022061020,120730022061020,"Block 1020, Block Group 1, Census Tract 22.06, Leon County, Florida",8,3,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
